15:20:11.594 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:20:11.609 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@4c756774{HTTP/1.1}{0.0.0.0:35475}
15:20:11.610 [main] INFO  org.eclipse.jetty.server.Server - Started @4821ms
15:20:31.464 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3911ms
15:20:31.653 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:20:32.202 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:20:32.730 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:20:32.758 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@4c756774{HTTP/1.1}{0.0.0.0:45713}
15:20:32.758 [main] INFO  org.eclipse.jetty.server.Server - Started @5207ms
15:20:52.156 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3855ms
15:20:52.357 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:20:53.012 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:20:53.177 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:20:53.201 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@1753ffcc{HTTP/1.1}{0.0.0.0:39933}
15:20:53.201 [main] INFO  org.eclipse.jetty.server.Server - Started @4910ms
15:21:12.903 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3921ms
15:21:13.099 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:21:13.704 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:21:14.141 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:21:14.175 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@2843ff6b{HTTP/1.1}{0.0.0.0:33773}
15:21:14.175 [main] INFO  org.eclipse.jetty.server.Server - Started @5195ms
15:21:33.790 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3896ms
15:21:33.966 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:21:34.521 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:21:34.911 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:21:34.949 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@2180e5f{HTTP/1.1}{0.0.0.0:44009}
15:21:34.949 [main] INFO  org.eclipse.jetty.server.Server - Started @5057ms
15:21:54.300 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3867ms
15:21:54.464 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:21:54.969 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:21:55.363 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:21:55.402 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@42536ac9{HTTP/1.1}{0.0.0.0:38561}
15:21:55.403 [main] INFO  org.eclipse.jetty.server.Server - Started @4971ms
15:22:14.991 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3851ms
15:22:15.169 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:22:15.834 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:22:16.234 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:22:16.263 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@42536ac9{HTTP/1.1}{0.0.0.0:40883}
15:22:16.263 [main] INFO  org.eclipse.jetty.server.Server - Started @5125ms
15:22:35.477 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3809ms
15:22:35.662 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:22:36.138 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:22:36.535 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:22:36.564 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@48d61b48{HTTP/1.1}{0.0.0.0:46491}
15:22:36.564 [main] INFO  org.eclipse.jetty.server.Server - Started @4898ms
15:22:55.311 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3815ms
15:22:55.497 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:22:56.052 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:22:56.482 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:22:56.512 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@7119afc9{HTTP/1.1}{0.0.0.0:41853}
15:22:56.512 [main] INFO  org.eclipse.jetty.server.Server - Started @5023ms
15:23:15.544 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3781ms
15:23:15.720 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:23:16.294 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:23:16.490 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:23:16.522 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@5ea5ef61{HTTP/1.1}{0.0.0.0:40125}
15:23:16.522 [main] INFO  org.eclipse.jetty.server.Server - Started @4762ms
15:23:35.717 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3907ms
15:23:35.917 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:23:36.518 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:23:36.966 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:23:36.987 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@28dd79aa{HTTP/1.1}{0.0.0.0:35727}
15:23:36.988 [main] INFO  org.eclipse.jetty.server.Server - Started @5179ms
15:23:55.806 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3982ms
