nr;Band;spelling;randomisation;selection;Etymology;Word length;Verschil_Belgie_Nederland;Medium-Young;Medium-Old;Verschil_m_vr;n.obs;irt.prevalence;z.irt.prevalence;prevalence;z.prevalence;In_lijst1;In_lijst2;In-Lijst3;In_lijst4;Google_frequency;SUBTLEX_frequency;Log_Google_frequency;Log_SUBTLEX_frequency
939;24;wrakstuk;0,318859475;2;;8;-0,6;1,1;-1,6;-1,6;338;0,981493842;2,08562819;0,970414201;1,615451211;W;W;W;W;140;0,02;2,146128036;-1,698970004
952;24;wegdenken;0,380512863;2;;9;-1;-1,7;-0,6;-0,8;341;0,98106357;2,076228096;0,970674487;1,617740773;W;W;W;W;825;0,11;2,916453949;-0,958607315
959;24;doodgaan;0,445608174;2;;8;0,2;0,9;-2,3;-2,6;362;0,982206369;2,101612174;0,966850829;1,584924781;W;W;W;W;5490;21,43;3,739572344;1,331022171
948;24;afwerpen;0,514171561;2;;8;-2,2;0,1;-0,9;-0,2;316;0,982567465;2,109922069;0,971518987;1,625228293;W;W;W;W;1920;0,89;3,283301229;-0,050609993
921;24;monopolie;0,554935826;2;;9;-0,4;0,7;-0,9;1,2;332;0,981594385;2,087851516;0,96686747;1,585063941;W;W;W;W;5140;1,14;3,710963119;0,056904851
925;24;gewichtheffer;0,634779708;2;;13;0;0,7;0,2;1,3;333;0,980599955;2,066300748;0,96996997;1,611563048;W;W;W;W;741;0,21;2,869818208;-0,677780705
947;24;bevliegen;0,638902756;2;;9;-1,1;2,2;1,9;-1,7;359;0,981493115;2,085612152;0,969359331;1,606257837;W;W;W;W;45;;1,653212514;
950;24;stroperij;0,662474121;2;;9;-2;-0,3;-1,9;1,8;324;0,981867953;2,093953833;0,969135802;1,604327079;W;W;W;W;427;;2,630427875;
922;24;cardiogram;0,782348884;2;;10;-2.1;-2.4;-1.7;-1.4;339;0,98108268;2,076641703;0,970501475;1,616217957;W;W;W;W;179;0,14;2,252853031;-0,853871964
953;24;ongenoemd;0,807160275;2;;9;-0,9;-1,7;0,5;0,9;345;0,980265751;2,059268779;0,968115942;1,595592916;W;W;W;W;1910;;3,281033367;
940;24;zoekwerk;0,900244666;2;;8;-0,7;0,1;-0,7;1,2;337;0,981119815;2,077446479;0,970326409;1,614680872;W;W;W;W;1430;;3,155336037;
945;24;daartussen;0,950455542;2;;10;1,5;2,1;-1,4;0,3;359;0,980704286;2,068517064;0,966573816;1,582612778;W;W;W;W;5610;0,8;3,748962861;-0,096910013
956;24;opwellen;0,965202927;2;;8;-1,9;0,8;1,9;1,6;359;0,981647803;2,089036976;0,969359331;1,606257837;W;W;W;W;1600;0,09;3,204119983;-1,045757491
954;24;toedragen;0,995615513;2;;9;-1,4;0,3;-0,5;1,9;359;0,980405542;2,062197718;0,966573816;1,582612778;W;W;W;W;1680;0,07;3,225309282;-1,15490196
990;25;geflits;0,064820099;2;;7;-2,2;-0,4;-0,5;0,4;330;0,978423063;2,022217622;0,963636364;1,558600735;W;W;W;W;325;0,07;2,511883361;-1,15490196
975;25;schel;0,141905419;2;;5;-0,6;0,2;-1,5;0,4;326;0,979004197;2,033603337;0,966257669;1,579984442;W;W;W;W;3440;0,21;3,536558443;-0,677780705
977;25;finaal;0,199586593;2;;6;1,4;1,8;-0,9;0,5;318;0,976842036;1,992502713;0,962264151;1,547685175;W;W;W;W;2610;0,91;3,416640507;-0,040958608
966;25;taalschrift;0,213987134;2;;11;-0,8;1,6;0;-1;345;0,978634354;2,026326953;0,962318841;1,548116696;W;W;W;W;689;;2,838219222;
974;25;ongeneeslijk;0,247207646;2;;12;0,2;-0,5;-1,8;0,7;344;0,978955972;2,032648411;0,968023256;1,594805155;W;W;W;W;3560;1,07;3,551449998;0,029383778
994;25;gespartel;0,269985025;2;;9;1,3;1,8;-2,5;2,1;326;0,979780748;2,04924151;0,969325153;1,605962232;W;W;W;W;314;;2,496929648;
970;25;armgebaar;0,294131058;2;;9;-1;-0,3;-1,2;0,1;366;0,979463993;2,042802295;0,967213115;1,587961338;W;W;W;W;521;;2,716837723;
967;25;toewuiven;0,334784333;2;;9;0,3;-0,5;0,3;1,8;330;0,97940659;2,041644373;0,966666667;1,583386784;W;W;W;W;122;;2,086359831;
984;25;verleren;0,383440397;2;;8;-1;-1,2;2,2;-0,6;331;0,978577992;2,025227429;0,963746224;1,559482704;W;W;W;W;983;0,18;2,992553518;-0,744727495
983;25;onbebouwd;0,418299789;2;;9;0,5;1,4;1,5;2,1;372;0,978814411;2,029856007;0,967741935;1,59242019;W;W;W;W;747;;2,873320602;
978;25;gejodel;0,515030178;2;;7;-0,2;0,8;0,6;-0,1;294;0,977853934;2,011315599;0,965986395;1,577737836;W;W;W;W;113;0,07;2,053078443;-1,15490196
992;25;optelling;0,583983555;2;;9;2,1;-0,4;-2,3;0,9;356;0,978717568;2,027954772;0,963483146;1,557372706;W;W;W;W;930;;2,968482949;
980;25;whisky;0,589759736;2;;6;-1,4;0,1;-0,5;0;343;0,97694149;1,994320683;0,967930029;1,594013798;W;W;W;W;1930;30,07;3,285557309;1,478133428
1000;25;bibliothecaris;0,666557349;2;;14;-0,9;-1,3;-2,6;0,6;336;0,979495831;2,043445694;0,964285714;1,563831508;W;W;W;W;4990;2,06;3,698100546;0,31386722
998;25;ondertand;0,783678435;2;;9;-1,7;1,1;-2;0,9;329;0,976810046;1,991919348;0,960486322;1,533811684;W;W;W;W;10;;1;
987;25;prothese;0,836905136;2;;8;0,6;1,6;-2,3;0;364;0,978099834;2,015996593;0,964285714;1,563831508;W;W;W;W;1540;0,57;3,187520721;-0,244125144
965;25;bestelen;0,897974356;2;;8;-0,1;0,1;-1,6;1,1;365;0,979033126;2,034177049;0,961643836;1,542810701;W;W;W;W;1400;3,16;3,146128036;0,499687083
996;25;imitatie;0,920977835;2;;8;1,4;-2,6;-2,2;0,9;357;0,979092087;2,035348429;0,969187675;1,604774602;W;W;W;W;4220;2,26;3,625312451;0,354108439
981;25;omdoen;0,951248408;2;;6;0,1;-0,4;-1,3;-2;345;0,979804334;2,049724398;0,971014493;1,620744416;W;W;W;W;986;2,24;2,993876915;0,350248018
973;25;babysitten;0,995572088;2;;10;1,6;-1,5;0,6;-0,6;334;0,979805706;2,049752518;0,97005988;1,612348028;W;W;W;W;1410;3,22;3,149219113;0,507855872
1017;26;jazzdans;0,030011689;2;;8;-1,1;1,8;-0,5;-0,3;343;0,975042454;1,960690896;0,962099125;1,546384804;W;W;W;W;277;;2,442479769;
1027;26;nabloei;0,155720261;2;;7;-0,1;2,2;-1,1;-2,9;303;0,975994559;1,977272088;0,96369637;1,55908232;W;W;W;W;1420;;3,152288344;
1033;26;pizzeria;0,174864127;2;;8;2,8;-0,3;-3,2;1,7;326;0,97581009;1,974016913;0,966257669;1,579984442;W;W;W;W;2000;1,56;3,301029996;0,193124598
1026;26;verkwikken;0,208758142;2;;10;-2,7;-2,4;-1,4;-0,1;337;0,973691681;1,938053968;0,958456973;1,518327927;W;W;W;W;482;0,07;2,683047038;-1,15490196
1007;26;tofu;0,283462944;2;;4;0,4;2,1;-1,3;-1;329;0,974476398;1,951082736;0,960486322;1,533811684;W;W;W;W;1390;1,21;3,1430148;0,08278537
1011;26;kernzin;0,334892537;2;;7;0,9;-1,6;1,8;0,1;338;0,97616685;1,98033142;0,964497041;1,565543093;W;W;W;W;1090;;3,037426498;
1021;26;elektrocuteren;0,413933682;2;;14;-2,3;-0,9;-1,2;1,2;339;0,976367198;1,983912422;0,96460177;1,566393015;W;W;W;W;222;0,5;2,346352974;-0,301029996
1029;26;smeedbaar;0,437482269;2;;9;-0,7;1,2;-0,8;3,2;327;0,9754364;1,96748608;0,960244648;1,531948401;W;W;W;W;62;;1,792391689;
1030;26;omkering;0,44309825;2;;8;1,2;-2,2;0,2;-3,1;292;0,973519401;1,935237166;0,955479452;1,496247997;W;W;W;W;4000;;3,602059991;
1020;26;weerkunde;0,578543157;2;;9;1,3;2,3;-2,4;-2,4;346;0,976129467;1,979666047;0,959537572;1,526527236;W;W;W;W;1510;;3,178976947;
1014;26;parabool;0,60410755;2;;8;1,8;2;-1,9;0,5;340;0,975090127;1,961508402;0,958823529;1,521097809;W;W;W;W;1110;0,05;3,045322979;-1,301029996
1028;26;regulatie;0,649576168;2;;9;-2;2,9;0,3;-0,2;359;0,974974245;1,959523497;0,961002786;1,537811514;W;W;W;W;933;;2,969881644;
1037;26;trilogie;0,719481601;2;;8;2,2;3,2;1,4;-0,2;334;0,975774032;1,973383064;0,964071856;1,562104075;W;W;W;W;6680;0,46;3,824776462;-0,337242168
1034;26;betweter;0,783236516;2;;8;1,2;3,1;-0,5;0,4;343;0,975328979;1,96562416;0,962099125;1,546384804;W;W;W;W;1730;1,19;3,238046103;0,075546961
1012;26;aanmoedigend;0,8169349;2;;12;2,1;-1,4;0,2;-0,3;340;0,974493287;1,951366816;0,961764706;1,543757632;W;W;W;W;946;0,21;2,975891136;-0,677780705
1024;26;dienstvaardig;0,836103896;2;;13;-0,1;1,2;-0,6;2,7;351;0,9735493;1,935724923;0,957264957;1,509400047;W;W;W;W;364;;2,561101384;
1019;26;zeilpak;0,917113747;2;;7;-0,9;1,6;-1,3;0,7;317;0,97635748;1,98373813;0,96214511;1,546746895;W;W;W;W;44;;1,643452676;
1025;26;sacrament;0,942891449;2;;9;2,3;2,6;1;1;354;0,974159477;1,945781045;0,957627119;1,512099805;W;W;W;W;5190;0,55;3,715167358;-0,259637311
1038;26;gebloemd;0,989460487;2;;8;-1,5;3;-2,4;-1,4;326;0,974538556;1,952129025;0,960122699;1,531010202;W;W;W;W;865;0,07;2,937016107;-1,15490196
1016;26;afschuren;0,999879222;2;;9;1,6;1,8;1,2;-0,8;328;0,976601423;1,988131442;0,960365854;1,532882218;W;W;W;W;115;;2,06069784;
1041;27;prutserig;0,009555392;2;;9;-1,6;-0,8;-0,6;-0,5;334;0,969172983;1,868775652;0,95508982;1,493412124;W;W;W;W;9;;0,954242509;
1063;27;ongevormd;0,019657514;2;;9;-1,2;0,8;0,4;2,9;344;0,971074773;1,896829424;0,953488372;1,481880506;W;W;W;W;278;;2,444044796;
1077;27;overdekken;0,106759956;2;;10;3;1,7;-1,5;0,5;318;0,969216787;1,869405459;0,952830189;1,477197732;W;W;W;W;474;0,02;2,675778342;-1,698970004
1066;27;rijspoor;0,176262828;2;;8;1;0,1;-3,3;-1,8;330;0,972401931;1,917329082;0,957575758;1,511716259;W;W;W;W;2;;0,301029996;
1048;27;opklappen;0,198704548;2;;9;-2;2,1;-1,3;-0,5;307;0,971025354;1,896081321;0,954397394;1,488401842;W;W;W;W;55;;1,740362689;
1061;27;rangtelwoord;0,203313131;2;;12;-0,2;1,2;-0,9;-2,9;318;0,971727396;1,906809909;0,959119497;1,523342834;W;W;W;W;162;;2,209515015;
1058;27;karamel;0,266739936;2;;7;0,6;1,9;0,5;-1;358;0,971185746;1,898513214;0,955307263;1,49499326;W;W;W;W;1720;0,78;3,235528447;-0,107905397
1060;27;wijden;0,387786033;2;;6;-0,9;1,8;-0,4;-0,3;281;0,971098961;1,897195978;0,953736655;1,483655431;W;W;W;W;8650;3,02;3,937016107;0,480006943
1070;27;optrek;0,407086393;2;;6;1,9;2,1;-2,7;1,3;338;0,968789804;1,863297712;0,952662722;1,476011413;W;W;W;W;531;0,27;2,725094521;-0,568636236
1052;27;trekroute;0,488118207;2;;9;1,3;-0,5;-1,8;0,5;344;0,970290092;1,88507424;0,953488372;1,481880506;W;W;W;W;188;0,07;2,274157849;-1,15490196
1062;27;neigen;0,507153423;2;;6;-1,8;1,7;-1,3;3;326;0,971565493;1,904316213;0,957055215;1,507841523;W;W;W;W;2210;0,64;3,344392274;-0,193820026
1047;27;vredespad;0,553139179;2;;9;-1,9;-1,4;-0,9;1,4;358;0,968886301;1,864671977;0,952513966;1,474959383;W;W;W;W;9;;0,954242509;
1076;27;ontzegeld;0,705428583;2;;9;-2,7;-0,9;1,2;1,7;345;0,970310892;1,885382495;0,953623188;1,482843702;W;W;W;W;418;;2,621176282;
1054;27;symmetrie;0,756936311;2;;9;1,2;-0,7;2,1;-1,3;311;0,970788329;1,892507896;0,954983923;1,492643437;W;W;W;W;2880;0,82;3,459392488;-0,086186148
1074;27;katrol;0,782912223;2;;6;-1,8;2,7;-2,7;0,7;313;0,972367251;1,916783065;0,955271565;1,494733432;W;W;W;W;621;0,16;2,7930916;-0,795880017
1075;27;gelofte;0,827707969;2;;7;-0,6;2,7;-2,8;-1,6;328;0,971984175;1,910789402;0,957317073;1,509787871;W;W;W;W;2630;3,66;3,419955748;0,563481085
1044;27;koningschap;0,89968588;2;;11;-2,3;-1,6;-1,3;-2,3;340;0,971013925;1,895908457;0,958823529;1,521097809;W;W;W;W;4460;0,55;3,649334859;-0,259637311
1057;27;ijzeren;0,931440973;2;;7;-0,2;-0,3;1,6;1,6;324;0,970533029;1,888685802;0,956790123;1,505876947;W;W;W;W;18000;4,76;4,255272505;0,677606953
1049;27;skireis;0,963459193;2;;7;1;-1,3;-1,3;-0,8;307;0,972779036;1,923303639;0,960912052;1,537107033;W;W;W;W;8;;0,903089987;
1043;27;wier;0,967375923;2;;4;-1,2;0,3;-1,4;-0,1;348;0,972467495;1,918362914;0,956896552;1,506664982;W;W;W;W;18800;2,54;4,274157849;0,404833717
1118;28;toehoren;0,053525981;2;;8;-3,4;3,3;-4,2;-1,1;328;0,967151793;1,840489439;0,951219512;1,465872861;W;W;W;W;217;0,02;2,336459734;-1,698970004
1082;28;kreuk;0,154878974;2;;5;0,4;2,8;1,7;-1,1;351;0,964580558;1,806508904;0,943019943;1,410940672;W;W;W;W;2650;0,14;3,423245874;-0,853871964
1113;28;eikenboom;0,162815318;2;;9;-3,8;-3,6;0,9;-0,4;331;0,966449255;1,83099365;0,951661631;1,468962723;W;W;W;W;1780;0,34;3,250420002;-0,468521083
1089;28;afgrijzen;0,178258994;2;;9;-3.4;1.9;-4.8;-0.4;335;0,964062427;1,799908127;0,946268657;1,432189653;W;W;W;W;4230;0,37;3,626340367;-0,431798276
1100;28;vechthaan;0,192611415;2;;9;2;-2,4;-2,9;-0,2;354;0,965749176;1,821692558;0,949152542;1,451609666;W;W;W;W;2980;;3,474216264;
1090;28;groothartig;0,204378618;2;;11;1,1;-3,3;-2,3;-0,3;360;0,967877507;1,85047591;0,952777778;1,476826235;W;W;W;W;191;0,07;2,281033367;-1,15490196
1099;28;verbluft;0,222853983;2;;8;2,2;-0,2;-2,1;-0,6;319;0,964826119;1,809664944;0,952978056;1,478246945;W;W;W;W;3720;0,3;3,57054294;-0,522878745
1093;28;fietsrit;0,27141265;2;;8;2,4;0,5;1,5;0,3;336;0,967881382;1,850529742;0,952380952;1,474020059;W;W;W;W;121;;2,08278537;
1102;28;godsleer;0,301268114;2;;8;-2;-1,6;-4;-0,7;345;0,965215632;1,81470838;0,950724638;1,462430822;W;W;W;W;717;;2,855519156;
1115;28;klimnet;0,374493939;2;;7;0,4;0,4;-3,5;2,2;348;0,964218768;1,801891582;0,948275862;1,445648336;W;W;W;W;10;;1;
1101;28;alchemie;0,450843435;2;;8;-3,2;2;-0,1;2,1;369;0,965649474;1,820380688;0,948509485;1,447231924;W;W;W;W;3070;0,46;3,487138375;-0,337242168
1086;28;milligram;0,487541866;2;;9;1,6;1;-0,9;0,7;325;0,966351804;1,829689429;0,950769231;1,462740274;W;W;W;W;575;1,9;2,759667845;0,278753601
1112;28;druppen;0,521842152;2;;7;-3,8;1;-3,3;-0,2;334;0,967413439;1,844068752;0,952095808;1,472010789;W;W;W;W;1070;0,11;3,029383778;-0,958607315
1119;28;homogeniteit;0,543508597;2;;12;0,3;4,3;-2,4;-0,9;350;0,968701396;1,862041734;0,954285714;1,487597236;W;W;W;W;1990;;3,298853076;
1114;28;copiloot;0,687486054;2;;8;-0,1;2,7;-3,3;-1,8;347;0,964597239;1,80672273;0,945244957;1,42542432;W;W;W;W;529;1,14;2,723455672;0,056904851
1083;28;burgemeester;0,797719265;2;;12;2,7;0,7;0,6;-2,3;341;0,968281938;1,856122333;0,95601173;1,500141656;W;W;W;W;31100;33,46;4,492760389;1,524525937
1109;28;stookhout;0,822190232;2;;9;-3,7;-1,7;-2,3;-1,7;324;0,967798511;1,849379881;0,950617284;1,461686419;W;W;W;W;111;;2,045322979;
1095;28;onderrichten;0,847312837;2;;12;2,8;1,5;-3,2;-2;345;0,967470766;1,844856143;0,950724638;1,462430822;W;W;W;W;1360;0,14;3,133538908;-0,853871964
1107;28;bovenhalen;0,889959937;2;;10;3,3;3,6;-2,7;2,3;360;0,964410327;1,804331558;0,947222222;1,438551;W;W;W;W;849;0,25;2,92890769;-0,602059991
1116;28;huurbasis;0,957054434;2;;9;0,4;3,3;-2,6;0;315;0,965645361;1,820326637;0,93968254;1,38975537;W;W;W;W;78;0,07;1,892094603;-1,15490196
1159;29;schouwing;0,022174947;2;;9;0,6;3,6;-3,3;-0,7;326;0,958230232;1,730508091;0,938650307;1,383327671;W;W;W;W;995;;2,997823081;
1140;29;wetteloos;0,054068045;2;;9;-3,2;3,3;-0,9;0,4;338;0,958495686;1,733489912;0,937869822;1,378505285;W;W;W;W;846;0,11;2,927370363;-0,958607315
1128;29;omblazen;0,115044155;2;;8;-1,2;3,3;-0,2;1,7;305;0,963460085;1,792331817;0,944262295;1,418991002;W;W;W;W;18;0,02;1,255272505;-1,698970004
1131;29;ruggenwervel;0,191873879;2;;12;-3,1;-3,5;1,9;-0,7;352;0,958783568;1,73674119;0,943181818;1,411984431;W;W;W;W;196;0,5;2,292256071;-0,301029996
1160;29;opzicht;0,244016677;2;;7;3,6;2,8;-1,6;-0,6;322;0,958595719;1,734617592;0,940993789;1,398004216;W;W;W;W;32800;3,98;4,515873844;0,599883072
1136;29;ereplicht;0,278906814;2;;9;-3,3;-2,6;-1,7;-1;343;0,962140093;1,776079501;0,941690962;1,402429022;W;W;W;W;481;;2,682145076;
1145;29;dijkweg;0,295340997;2;;7;0,1;4,3;-2,4;2,9;357;0,957994273;1,727870447;0,93837535;1,381625127;W;W;W;W;303;;2,481442629;
1133;29;grindpad;0,43375947;2;;8;-1,7;-0,4;-0,7;0,7;320;0,963544861;1,793391926;0,95;1,457421739;W;W;W;W;1020;;3,008600172;
1156;29;incalculeren;0,454330076;2;;12;4,3;3,8;-0,3;-3,8;358;0,958912289;1,738200887;0,941340782;1,400203079;W;W;W;W;312;0,09;2,494154594;-1,045757491
1130;29;opdroging;0,47224782;2;;9;-3,4;2;2;-0,6;333;0,958060701;1,728611792;0,936936937;1,372782992;W;W;W;W;53;;1,72427587;
1148;29;goedgehumeurd;0,507869016;2;;13;-2,9;3,7;-4;-1;337;0,960917211;1,761430437;0,943620178;1,414818694;W;W;W;W;641;0,27;2,80685803;-0,568636236
1150;29;kerkraad;0,533582669;2;;8;3,5;4,1;4;1,5;343;0,959341886;1,74309955;0,941690962;1,402429022;W;W;W;W;239;0,11;2,378397901;-0,958607315
1137;29;rechtszaak;0,557159184;2;;10;-0,3;2;-1,5;-3;340;0,961013748;1,762573183;0,947058824;1,437456814;W;W;W;W;4630;11,73;3,665580991;1,069298012
1146;29;nevenschikking;0,626014634;2;;14;1,2;3,8;-3,3;-3,1;345;0,960350169;1,754764124;0,939130435;1,386310297;W;W;W;W;1330;;3,123851641;
1134;29;asymmetrisch;0,721388719;2;;12;1,6;2,8;-2,6;1,7;339;0,958283958;1,731110358;0,94100295;1,398062181;W;W;W;W;1340;0,25;3,127104798;-0,602059991
1126;29;toonval;0,777016433;2;;7;-2,8;-0,3;2,2;-2,5;356;0,959013047;1,73934608;0,941011236;1,398114615;W;W;W;W;185;;2,267171728;
1149;29;nazomers;0,814948169;2;;8;-2,6;4,2;-4;1,9;355;0,959404598;1,743818155;0,938028169;1,37948107;W;W;W;W;77;;1,886490725;
1158;29;inpraten;0,857440737;2;;8;2;-0,2;0,3;3,5;313;0,958866974;1,737686597;0,939297125;1,387348688;W;W;W;W;459;0,37;2,661812686;-0,431798276
1151;29;observant;0,890709813;2;;9;-3,8;0,8;0,2;2;352;0,963524067;1,793131708;0,943181818;1,411984431;W;W;W;W;2280;0,07;3,357934847;-1,15490196
1147;29;hernieuwen;0,978318823;2;;10;2,2;4,2;-4,2;-0,4;311;0,962277668;1,77775158;0,942122186;1,405179711;W;W;W;W;1170;0,32;3,068185862;-0,494850022
1179;30;vuurhaard;0,035590505;2;;9;-2;2,5;-2,4;-1,7;320;0,956594067;1,712460347;0,934375;1,357294986;W;W;W;W;390;0,07;2,591064607;-1,15490196
1182;30;corporatie;0,116418621;2;;10;-1,5;4,2;-3,3;2,1;323;0,957805158;1,725765087;0,938080495;1,379803811;W;W;W;W;1500;0,5;3,176091259;-0,301029996
1186;30;astmatisch;0,15741517;2;;10;-1,9;4,6;-1,2;1,8;313;0,957212173;1,719212672;0,939297125;1,387348688;W;W;W;W;392;0,16;2,593286067;-0,795880017
1200;30;aangapen;0,158676102;2;;8;-4,2;5,2;-0,2;0,7;350;0,951823659;1,662798977;0,931428571;1,339875839;W;W;W;W;319;0,16;2,503790683;-0,795880017
1173;30;pubertijd;0,21838495;2;;9;1,4;-4,1;0,3;-0,4;374;0,952307761;1,667653764;0,935828877;1,366044063;W;W;W;W;1530;0,66;3,184691431;-0,180456064
1177;30;afremming;0,24436512;2;;9;1.9;4.1;-1.7;2.2;346;0,957033326;1,717250854;0,936416185;1,369608168;W;W;W;W;226;;2,354108439;
1165;30;immens;0,27576281;2;;6;1,9;0,9;-4;0,3;340;0,957253722;1,719669386;0,938235294;1,380759431;W;W;W;W;4030;1,12;3,605305046;0,049218023
1167;30;balseming;0,312215896;2;;9;-2,8;1,9;0,2;-1,4;324;0,955019459;1,695603034;0,938271605;1,380983771;W;W;W;W;343;0,18;2,53529412;-0,744727495
1178;30;rationalisme;0,324355441;2;;12;2,8;2,4;-0,9;0,4;338;0,957278488;1,719941789;0,937869822;1,378505285;W;W;W;W;2840;0,09;3,45331834;-1,045757491
1189;30;sportieveling;0,397175274;2;;13;3,5;4,8;-3,9;-2,7;370;0,954937246;1,694736029;0,935135135;1,361856289;W;W;W;W;310;0,07;2,491361694;-1,15490196
1184;30;uitboren;0,437680181;2;;8;1,6;3,6;-0,6;4,4;333;0,95197901;1,664352637;0,930930931;1,336973671;W;W;W;W;68;;1,832508913;
1198;30;heidendom;0,581960688;2;;9;1,5;0;-5,1;3,7;343;0,953221175;1,676922437;0,930029155;1,331743145;W;W;W;W;2490;;3,396199347;
1190;30;kleinhartig;0,597478333;2;;11;0,8;-4,9;4;1,8;332;0,953382683;1,678576379;0,936746988;1,371623344;W;W;W;W;7;;0,84509804;
1164;30;onaannemelijk;0,638003937;2;;13;1,3;-2,4;-0,7;-0,5;332;0,954744866;1,692712171;0,93373494;1,353475993;W;W;W;W;1500;;3,176091259;
1191;30;busstop;0,669031674;2;;7;2,1;-5;0,9;-4,4;386;0,954137556;1,686368271;0,937823834;1,378222135;W;W;W;W;89;;1,949390007;
1199;30;openlaten;0,786621362;2;;9;-0,2;-3,7;-5,3;-2,9;337;0,952023144;1,664794746;0,934718101;1,359350312;W;W;W;W;554;0,43;2,743509765;-0,366531544
1188;30;terugkopen;0,819357651;2;;10;0,4;-2,5;-4,8;4;322;0,954281724;1,6878681;0,934782609;1,359737384;W;W;W;W;389;0,98;2,589949601;-0,008773924
1192;30;apporteren;0,836473384;2;;10;-2,8;-2,1;1;-5,3;332;0,953963345;1,684560951;0,936746988;1,371623344;W;W;W;W;1710;0,3;3,23299611;-0,522878745
1194;30;spiercel;0,895520844;2;;8;2,1;0,2;-5,1;-0,3;349;0,95414257;1,686420372;0,934097421;1,355636352;W;W;W;W;101;;2,004321374;
1172;30;afdwaling;0,994284758;2;;9;-0,8;-2,9;-3,3;-2,6;358;0,956888287;1,715664718;0,941340782;1,400203079;W;W;W;W;297;0,02;2,472756449;-1,698970004
1222;31;notatie;0,044050857;2;;7;-3;2,4;2,1;5,9;319;0,949331608;1,638407176;0,931034483;1,337576643;W;W;W;W;1470;;3,167317335;
1240;31;radicaliteit;0,099393147;2;;12;2,1;-1,9;0,5;4,4;370;0,947714274;1,623083987;0,924324324;1,299466789;W;W;W;W;1720;;3,235528447;
1213;31;bijslag;0,186670861;2;;7;1;3,2;1,2;0,4;364;0,950916834;1,653808975;0,931318681;1,339234005;W;W;W;W;159;;2,201397124;
1220;31;vlakker;0,216143168;2;;7;-1,1;3,7;-4,4;-2,1;350;0,945254682;1,600486789;0,928571429;1,323364216;W;W;W;W;874;0,09;2,941511433;-1,045757491
1219;31;warmhartig;0,243909758;2;;10;3,4;-2,9;-4;-2,5;344;0,947070928;1,61709329;0,924418605;1,299989257;W;W;W;W;352;0,07;2,546542663;-1,15490196
1215;31;aankleven;0,309594322;2;;9;2,6;3,5;-1,5;1,7;310;0,949415086;1,639208582;0,925806452;1,307721636;W;W;W;W;888;0,02;2,948412966;-1,698970004
1237;31;uitvragen;0,314113429;2;;9;4;0,5;3,8;-1,2;348;0,946848169;1,615032476;0,925287356;1,304820365;W;W;W;W;270;0,43;2,431363764;-0,366531544
1212;31;piranha;0,377176552;2;;7;-2,7;2,2;-2;5,4;327;0,948802872;1,633355471;0,929663609;1,329633231;W;W;W;W;2560;0,48;3,408239965;-0,318758763
1218;31;omhulling;0,462265265;2;;9;-1,9;2,7;-2,7;-1,5;376;0,950867527;1,653323976;0,928191489;1,321195549;W;W;W;W;827;;2,91750551;
1236;31;ploegarts;0,499217809;2;;9;4;4,6;-1,8;6,1;328;0,944140026;1,590509761;0,920731707;1,279816282;W;W;W;W;80;;1,903089987;
1233;31;dienstig;0,582441482;2;;8;-0,4;4,3;-3,5;3,4;337;0,95044587;1,649192226;0,931750742;1,341760725;W;W;W;W;2620;;3,418301291;
1205;31;draaidag;0,643098832;2;;8;4,5;-5,3;-2,4;-3,7;354;0,943925147;1,588604522;0,926553672;1,311917351;W;W;W;W;342;0,14;2,534026106;-0,853871964
1206;31;hartstikke;0,648304769;2;;10;-0,9;2,8;0,6;-2,9;317;0,951178219;1,656386556;0,933753943;1,353589095;W;W;W;W;4610;25,22;3,663700925;1,401745082
1225;31;assenstelsel;0,665997074;2;;12;0,5;2,8;5,2;6,1;352;0,948347214;1,62903518;0,928977273;1,325687644;W;W;W;W;366;;2,563481085;
1201;31;eromheen;0,741963427;2;;8;0,8;4,5;0;3,5;322;0,950614676;1,650842944;0,931677019;1,34132898;W;W;W;W;6840;3,86;3,835056102;0,586587305
1231;31;evengoed;0,761747253;2;;8;-3;-0,4;-1,5;-4,3;353;0,944618936;1,594776928;0,923512748;1,294983913;W;W;W;W;7970;5,69;3,901458321;0,755112266
1209;31;onvertakt;0,848510286;2;;9;3,8;3,5;-3,9;3,3;343;0,948099208;1,626696445;0,924198251;1,298768687;W;W;W;W;87;;1,939519253;
1234;31;suspensie;0,969052805;2;;9;3,3;4,6;-2,8;0,5;356;0,948136586;1,627048361;0,924157303;1,298542088;W;W;W;W;495;0,18;2,694605199;-0,744727495
1204;31;gedachtegang;0,978271436;2;;12;-1,6;-1,6;-0,5;-1,6;343;0,950118384;1,646002557;0,930029155;1,331743145;W;W;W;W;3620;0,53;3,558708571;-0,27572413
1232;31;ervandoor;0,999038271;2;;9;2;1,7;-4,2;-2,8;355;0,948910518;1,63438058;0,929577465;1,329136874;W;W;W;W;6130;34,21;3,787460475;1,534153074
1279;32;aggregatie;0,037692658;2;;10;4;0,8;-2,4;-0,5;346;0,939865022;1,553641495;0,921965318;1,286507807;W;W;W;W;736;;2,866877814;
1255;32;omwerpen;0,207697627;2;;8;0;5;-3,9;-1,1;343;0,943511381;1,584952009;0,924198251;1,298768687;W;W;W;W;91;;1,959041392;
