nr;Band;spelling;Word length;Verschil_Belgie_Nederland;Medium-Young;Medium-Old;Verschil_m_vr;n.obs;irt.prevalence;z.irt.prevalence;prevalence;z.prevalence;In_lijst1;In_lijst2;In-Lijst3;In_lijst4;Google_frequency;SUBTLEX_frequency;Log_Google_frequency;Log_SUBTLEX_frequency
671;17;optrommelen;11;-0,8;0;-1,1;-0,6;331;0,992454507;2,430188179;0,98489426;1,758273959;W;W;W;W;462;0,32;2,664641976;-0,494850022
672;17;pauzeren;8;0,5;0,9;1,3;-0,1;330;0,993125993;2,46378083;0,987878788;1,792641269;W;W;W;W;1590;3,93;3,201397124;0,59439255
673;17;tijger;6;0,9;0,1;-1,3;-0,4;352;0,993116796;2,463301566;0,991477273;1,837113228;W;W;W;W;5350;11,69;3,728353782;1,067814511
674;17;draad;5;0,4;1;1,1;0,2;353;0,993037095;2,45917145;0,988668555;1,802099547;W;W;W;W;14200;13,31;4,152288344;1,124178055
675;17;triest;6;0,2;1,1;-0,4;-0,5;360;0,992401327;2,427641749;0,986111111;1,772034148;W;W;W;W;5520;17,52;3,741939078;1,243534102
676;17;supporter;9;0,5;1,2;0,3;-0,9;330;0,99234563;2,424991603;0,987878788;1,792641269;W;W;W;W;2130;0,55;3,328379603;-0,259637311
677;17;slok;4;0,5;1,2;0,2;1,3;329;0,993019483;2,458264397;0,987841945;1,792203939;W;W;W;W;9160;8,05;3,961895474;0,90579588
678;17;voogdij;7;-1,1;0,2;-0,5;0,6;349;0,992743471;2,444307298;0,988538682;1,800533085;W;W;W;W;4020;5,19;3,604226053;0,715167358
679;17;biljart;7;-0,4;-1,3;0,8;-0,8;336;0,992873644;2,450830339;0,988095238;1,795217536;W;W;W;W;1850;1,44;3,267171728;0,158362492
680;17;oceaan;6;1,1;-0,2;-0,7;-0,5;288;0,99241666;2,428374343;0,986111111;1,772034148;W;W;W;W;12900;19,6;4,11058971;1,292256071
681;18;ondeelbaar;10;0;0,2;0,3;-1;315;0,992041447;2,410810713;0,984126984;1,749765824;W;W;W;W;2260;0,27;3,354108439;-0,568636236
682;18;koolraap;8;-0,2;0,4;0,5;-0,9;331;0,992102167;2,41360294;0,98489426;1,758273959;W;W;W;W;691;0,16;2,839478047;-0,795880017
683;18;stilstaan;9;0,4;0;-0,5;-0,7;342;0,991784486;2,399197994;0,985380117;1,763728041;W;W;W;W;6910;5,24;3,839478047;0,719331287
684;18;boter;5;0,7;0,8;0,3;-0,9;317;0,992191919;2,417764922;0,987381703;1,786769422;W;W;W;W;11000;10,52;4,041392685;1,02201574
685;18;onthalen;8;-0,6;-0,1;0,5;-0,2;360;0,99174089;2,397259524;0,986111111;1,772034148;W;W;W;W;956;0,27;2,980457892;-0,568636236
686;18;perforator;10;0,5;-0,2;-1;-0,3;328;0,991592052;2,39070854;0,984756098;1,756732503;W;W;W;W;654;;2,815577748;
687;18;moleculair;10;-0,7;0,3;0,9;-0,1;324;0,991706782;2,395749193;0,984567901;1,754639517;W;W;W;W;1860;0,53;3,269512944;-0,27572413
688;18;sjaal;5;0,2;0,3;0,5;0,2;318;0,991341825;2,379921005;0,98427673;1,751416378;W;W;W;W;5400;5,31;3,73239376;0,725094521
689;18;opdagen;7;-0,7;0,1;0,5;-0,2;335;0,991793515;2,399600585;0,985074627;1,760292596;W;W;W;W;6280;15,92;3,797959644;1,201943063
690;18;achttien;8;-1,1;0,1;-0,5;0;307;0,991898614;2,404315733;0,986970684;1,781960335;W;W;W;W;13900;10,73;4,1430148;1,030599722
691;18;herhaaldelijk;13;-0,1;0,2;-0,6;0;342;0,991862598;2,402693883;0,98245614;1,731664396;W;W;W;W;14800;1,53;4,170261715;0,184691431
692;18;makkelijk;9;-0,7;0,1;-0,8;-1,1;333;0,992007459;2,409255961;0,984984985;1,759288443;W;W;W;W;25600;103,43;4,408239965;2,014646525
693;18;meloen;6;1,1;1;0,3;-0,5;306;0,991515015;2,387357702;0,986928105;1,781464488;W;W;W;W;1730;2,01;3,238046103;0,303196057
694;18;ontzag;6;0,1;0;-0,5;0,4;329;0,992118623;2,4143629;0,984802432;1,75724898;W;W;W;W;6450;1,56;3,809559715;0,193124598
695;18;ijsvrij;7;-0,7;1,1;0,3;0,9;339;0,991810489;2,400358501;0,985250737;1,76227054;W;W;W;W;1460;;3,164352856;
696;18;bewerkstelligen;15;-0,5;0,5;-0,5;0,1;318;0,991221474;2,374829633;0,98427673;1,751416378;W;W;W;W;7250;1,05;3,860338007;0,021189299
697;18;draaibaar;9;-0,2;1;1,1;0,9;345;0,992004845;2,409136656;0,985507246;1,765163852;W;W;W;W;916;;2,961895474;
698;18;luisterspel;11;0,3;-0,7;-1,1;-0,1;374;0,99176695;2,398417173;0,986631016;1,77801696;W;W;W;W;2420;;3,383815366;
699;18;volleybal;9;-0,7;0,4;-0,5;-0,6;324;0,99199208;2,408554367;0,987654321;1,789982093;W;W;W;W;1360;0,91;3,133538908;-0,040958608
700;18;vaststelling;12;0,8;0,3;-0,3;-0,5;347;0,991712125;2,395985433;0,982708934;1,734366777;W;W;W;W;12600;0,37;4,100370545;-0,431798276
701;18;afstempelen;11;0,2;-0,6;-1;0,4;380;0,992184543;2,417421298;0,981578947;1,72238389;W;W;W;W;341;0,14;2,532754379;-0,853871964
702;18;ontstaan;8;0,4;0,8;1;0,2;358;0,991768694;2,398494755;0,98603352;1,771146682;W;W;W;W;86700;11,32;4,938019097;1,053846427
703;18;regime;6;-0,2;0,9;-0,5;1,5;324;0,991227945;2,375101837;0,981481481;1,721361835;W;W;W;W;19400;2,72;4,28780173;0,434568904
704;18;zuidwaarts;10;-0,8;-0,3;-1,2;-0,3;348;0,992135996;2,415166746;0,985632184;1,766578462;W;W;W;W;2830;2,79;3,451786436;0,445604203
705;18;rugslag;7;-0,4;-0,8;1,3;-0,5;292;0,992125414;2,414676946;0,982876712;1,736167361;W;W;W;W;224;0,18;2,350248018;-0,744727495
706;18;belagen;7;-0,7;-0,5;-1,2;-0,4;354;0,991583963;2,390355429;0,983050847;1,738042134;W;W;W;W;1480;0,43;3,170261715;-0,366531544
707;18;trakteren;9;-0,4;-0,7;-1,2;-0,9;345;0,992147182;2,415685113;0,985507246;1,765163852;W;W;W;W;2400;3,84;3,380211242;0,584331224
708;18;miauwen;7;-0,4;1;1,5;-0,3;346;0,991461837;2,385060229;0,985549133;1,765637721;W;W;W;W;645;0,14;2,809559715;-0,853871964
709;18;bemiddelaar;11;0,9;1;-1,2;0,6;362;0,991371696;2,381194261;0,983425414;1,742095627;W;W;W;W;3570;1,12;3,552668216;0,049218023
710;18;psychiatrisch;13;0,6;-0,2;-1,4;1,1;330;0,991834903;2,401451023;0,984848485;1,757762792;W;W;W;W;3220;2,15;3,507855872;0,33243846
711;18;slenteren;9;0,4;1,1;1,2;0,7;337;0,991600898;2,391095033;0,985163205;1,761286576;W;W;W;W;3130;0,37;3,495544338;-0,431798276
712;18;kauwgom;7;0,3;1,5;-0,6;-0,8;346;0,991485126;2,386064834;0,98265896;1,733831545;W;W;W;W;2460;5,85;3,390935107;0,767155866
713;18;verschijning;12;-0,1;1,3;0,5;-0,9;297;0,991971815;2,407631687;0,986531987;1,776872466;W;W;W;W;15200;3,36;4,181843588;0,526339277
714;18;voortijdig;10;-0,4;1,3;0,2;-1,4;296;0,992125949;2,414701693;0,986486486;1,776347396;W;W;W;W;4770;1,26;3,678518379;0,100370545
715;18;taille;6;-0,5;1,5;-1,2;1,4;344;0,991575292;2,389977259;0,98255814;1,732753253;W;W;W;W;5290;0,91;3,723455672;-0,040958608
716;18;coma;4;-1,5;-0,8;0,3;0,3;310;0,992194965;2,417906891;0,987096774;1,783431256;W;W;W;W;3790;14,09;3,57863921;1,148910993
717;18;uitwijken;9;1,4;0,2;-0,4;-0,2;319;0,991297887;2,378055068;0,987460815;1,787699816;W;W;W;W;2300;0,87;3,361727836;-0,060480747
718;18;tevergeefs;10;1,3;-0,6;-1,1;-0,1;346;0,991895193;2,404161434;0,985549133;1,765637721;W;W;W;W;10500;3,54;4,021189299;0,549003262
719;18;afscheiden;10;1,5;-0,2;-1,2;-0,4;366;0,991427418;2,383579869;0,986338798;1,77464644;W;W;W;W;1570;0,59;3,195899652;-0,229147988
720;18;opstopping;10;-1,5;1,1;1,5;0,1;305;0,991331242;2,379470803;0,986885246;1,780965832;W;W;W;W;503;0,27;2,701567985;-0,568636236
721;19;oogmasker;9;0,6;-0,3;-0,3;-1,1;352;0,991083952;2,369086202;0,982954545;1,737004573;W;W;W;W;284;;2,45331834;
722;19;spray;5;-0,5;0,8;-0,3;-0,9;330;0,991009184;2,365996143;0,984848485;1,757762792;W;W;W;W;1330;1,33;3,123851641;0,123851641
723;19;verschroeien;12;0;0;-0,5;-0,5;326;0,99062413;2,350429906;0,984662577;1,755691469;W;W;W;W;548;0,18;2,738780558;-0,744727495
724;19;uithollen;9;-0,9;0,9;0,1;0;340;0,990410711;2,342041596;0,982352941;1,730564815;W;W;W;W;904;0,14;2,95616843;-0,853871964
725;19;levenslustig;12;-0,1;-0,8;-0,4;0,9;335;0,990534521;2,346887744;0,982089552;1,727767866;W;W;W;W;2530;0,59;3,403120521;-0,229147988
726;19;analfabetisme;13;-1;0;1,2;0,6;344;0,990830655;2,358707791;0,98255814;1,732753253;W;W;W;W;1810;0,23;3,257678575;-0,638272164
727;19;passer;6;-0,6;0,9;-0,7;0,5;354;0,990721301;2,354304584;0,980225989;1,7083543;W;W;W;W;9980;0,11;3,999130541;-0,958607315
728;19;borstkas;8;0,8;0,1;-1;-0,1;335;0,990395599;2,341453806;0,985074627;1,760292596;W;W;W;W;4180;2,54;3,621176282;0,404833717
729;19;verprutsen;10;-0,1;0,4;-0,6;1,1;331;0,990121253;2,330921599;0,98489426;1,758273959;W;W;W;W;595;1,35;2,774516966;0,130333768
730;19;nomineren;9;-0,7;0,8;0,3;1,1;338;0,990759617;2,355842205;0,985207101;1,7617798;W;W;W;W;2090;0,5;3,320146286;-0,301029996
731;19;microchip;9;-0,5;0,7;0,6;-0,1;350;0,990472634;2,344458498;0,982857143;1,735957053;W;W;W;W;680;1,17;2,832508913;0,068185862
732;19;strekkend;9;-1;0,8;0,9;-0,3;329;0,990026039;2,327325994;0,981762918;1,724317976;W;W;W;W;701;;2,845718018;
733;19;dubbele;7;0,7;0,6;0,6;0,2;336;0,990014367;2,326887274;0,985119048;1,760790847;W;W;W;W;27300;27,33;4,436162647;1,436639632
734;19;regisseur;9;0,1;0;0,8;0,8;325;0,990755291;2,355668315;0,981538462;1,721959126;W;W;W;W;7550;13,13;3,877946952;1,118264726
735;19;nachtelijk;10;-0,2;-1;-0,7;0,5;337;0,990272736;2,336705019;0,982195846;1,728894977;W;W;W;W;4150;0,59;3,618048097;-0,229147988
736;19;muf;3;-0,1;-0,2;0,2;-1,2;365;0,990280234;2,336993312;0,983561644;1,743577;W;W;W;W;2090;0,57;3,320146286;-0,244125144
737;19;trol;4;0,1;0,1;-0,5;0,1;330;0,990656374;2,351711695;0,984848485;1,757762792;W;W;W;W;3310;1,74;3,519827994;0,240549248
738;19;mailen;6;0,9;1;0,8;0,9;338;0,99065282;2,351570229;0,985207101;1,7617798;W;W;W;W;2990;0,8;3,475671188;-0,096910013
739;19;waarin;6;0,1;-0,5;-0,1;-0,7;332;0,990628864;2,350617846;0,981927711;1,72605594;W;W;W;W;185000;45,76;5,267171728;1,660486016
740;19;surrealisme;11;-1,4;1,7;0,2;-1,1;329;0,990120265;2,330884119;0,981762918;1,724317976;W;W;W;W;2930;0,11;3,46686762;-0,958607315
741;19;verloten;8;-1,1;0,9;0,5;-1,2;324;0,990064634;2,328779854;0,981481481;1,721361835;W;W;W;W;1510;0,09;3,178976947;-1,045757491
742;19;vertering;9;1;1,2;-1,1;-0,4;343;0,990775356;2,356475445;0,982507289;1,732210155;W;W;W;W;1020;0,11;3,008600172;-0,958607315
743;19;statistisch;11;-0,6;1,1;1,2;-0,2;319;0,991062442;2,3681949;0,984326019;1,751960709;W;W;W;W;18300;1,3;4,26245109;0,113943352
744;19;berglucht;9;0;0;-0,5;-1,4;326;0,990581904;2,348757062;0,984662577;1,755691469;W;W;W;W;495;0,37;2,694605199;-0,431798276
745;19;doortocht;9;0,8;1,7;0,3;1;369;0,990830078;2,358684418;0,983739837;1,74552049;W;W;W;W;3280;0,75;3,515873844;-0,124938737
746;19;menslievend;11;-0,5;1,1;-0,8;-1,3;379;0,990542261;2,347192514;0,981530343;1,721873986;W;W;W;W;529;0,21;2,723455672;-0,677780705
747;19;uitrukken;9;0,2;0,3;-1,4;0,1;333;0,990876954;2,360585902;0,984984985;1,759288443;W;W;W;W;947;1,03;2,976349979;0,012837225
748;19;fascineren;10;0,2;0,5;-1,3;-0,4;363;0,990314114;2,338298454;0,983471074;1,742591713;W;W;W;W;2850;0,25;3,45484486;-0,602059991
749;19;vuistslag;9;-0,5;-0,2;-1,4;-1;333;0,990649881;2,351453265;0,984984985;1,759288443;W;W;W;W;2190;0,25;3,340444115;-0,602059991
750;19;drijfnat;8;-0,5;0,8;1,3;-1,5;357;0,991128552;2,370940315;0,983193277;1,739580117;W;W;W;W;1300;1,49;3,113943352;0,173186268
751;19;omploegen;9;-0,3;-1,4;0,5;-0,9;333;0,990278738;2,336935768;0,981981982;1,726629445;W;W;W;W;462;0,34;2,664641976;-0,468521083
752;19;ondervoed;9;0,6;1,5;-0,1;0,9;352;0,990138573;2,331578916;0,982954545;1,737004573;W;W;W;W;1530;0,48;3,184691431;-0,318758763
753;19;pluizig;7;1,2;-1,3;1,5;-0,2;339;0,990927707;2,362654299;0,985250737;1,76227054;W;W;W;W;1630;0,5;3,212187604;-0,301029996
754;19;perfectioneren;14;1,3;-0,3;0,8;0,8;375;0,990682923;2,352770046;0,981333333;1,719811747;W;W;W;W;1710;0,98;3,23299611;-0,008773924
755;19;opvliegend;10;1,3;0;-0,4;1,2;345;0,991069993;2,368507604;0,985507246;1,765163852;W;W;W;W;1940;1,78;3,28780173;0,250420002
756;19;stopzetten;10;1,2;0,8;-1,2;-0,8;345;0,99113645;2,371269507;0,982608696;1,73329371;W;W;W;W;2290;2,24;3,359835482;0,350248018
757;19;misvormd;8;0,6;1,3;-1,2;1,6;351;0,989978235;2,325532028;0,98005698;1,706625202;W;W;W;W;2100;1,72;3,322219295;0,235528447
758;19;alvleesklier;12;-1,4;0,6;-0,9;-1,6;355;0,990960147;2,363981676;0,983098592;1,738557225;W;W;W;W;952;0,53;2,978636948;-0,27572413
759;19;principieel;11;0,2;-0,8;-1,7;-1,1;355;0,990534961;2,346905048;0,983098592;1,738557225;W;W;W;W;6930;0,59;3,840733235;-0,229147988
760;19;verdrinking;11;1,6;-0,3;-1,2;-0,4;352;0,991083854;2,36908217;0,982954545;1,737004573;W;W;W;W;3360;1,26;3,526339277;0,100370545
761;20;omkieperen;10;0,3;-0,7;-0,9;0,4;338;0,989632361;2,312770193;0,982248521;1,729454346;W;W;W;W;113;;2,053078443;
762;20;manicure;8;1,2;-0,3;-0,1;-0,2;337;0,989376308;2,303559502;0,982195846;1,728894977;W;W;W;W;1040;1,88;3,017033339;0,274157849
763;20;verfrommelen;12;-0,8;-0,3;-0,1;0;320;0,989823981;2,319793721;0,98125;1,718941635;W;W;W;W;223;0,11;2,348304863;-0,958607315
764;20;redenering;10;0;1,2;-0,2;0,9;308;0,989530303;2,309075467;0,977272727;1,678847245;W;W;W;W;8490;0,78;3,92890769;-0,107905397
765;20;afhangen;8;0,1;0,2;0;0,4;346;0,988714971;2,280634942;0,979768786;1,703688454;W;W;W;W;3970;1,65;3,598790507;0,217483944
766;20;links;5;0,7;-0,1;1;0,2;339;0,988819253;2,284170808;0,982300885;1,730010952;W;W;W;W;62600;68,56;4,796574333;1,836070809
767;20;begeerd;7;-0,7;-0,8;-0,6;0,5;337;0,988786496;2,283057037;0,976261128;1,669068235;W;W;W;W;3800;0,59;3,579783597;-0,229147988
768;20;naaldbos;8;0,5;0;-0,8;-0,2;329;0,989863921;2,321272207;0,981762918;1,724317976;W;W;W;W;527;;2,721810615;
769;20;krantenkop;10;-0,6;-0,9;-0,8;0,2;344;0,989341965;2,302338848;0,979651163;1,702494062;W;W;W;W;1020;0,62;3,008600172;-0,207608311
770;20;mengbak;7;-0,4;0,5;-0,5;0,1;357;0,989404438;2,304561878;0,980392157;1,710059332;W;W;W;W;4;;0,602059991;
771;20;binnenste;9;0,9;-0,1;-0,6;-0,3;328;0,989760711;2,317462005;0,984756098;1,756732503;W;W;W;W;6940;4;3,84135947;0,602059991
772;20;ravijn;6;-1;0,8;-0,2;0,8;350;0,988720275;2,28081409;0,98;1,706043397;W;W;W;W;4130;4,09;3,615950052;0,611723308
773;20;oogvocht;8;1,1;1;-0,9;0,9;345;0,989660297;2,31378705;0,982608696;1,73329371;W;W;W;W;82;;1,913813852;
774;20;golfspel;8;-0,3;-0,7;-0,3;0,6;332;0,988877969;2,286174341;0,981927711;1,72605594;W;W;W;W;265;0,05;2,423245874;-1,301029996
775;20;naroepen;8;0,5;0,7;-1;0,1;352;0,988682222;2,27953038;0,982954545;1,737004573;W;W;W;W;275;;2,439332694;
776;20;stempeldoos;11;0,4;-1;-0,4;0,8;358;0,988982623;2,289768258;0,980446927;1,710622417;W;W;W;W;71;;1,851258349;
777;20;parfum;6;0,9;0;-0,5;0,1;347;0,989886722;2,322118508;0,982708934;1,734366777;W;W;W;W;4580;10,89;3,660865478;1,03702788
778;20;lichtschakelaar;15;0,7;-0,6;-1;-0,6;356;0,989706851;2,315486947;0,983146067;1,73906988;W;W;W;W;410;0,21;2,612783857;-0,677780705
779;20;wegscheren;10;-0,8;-0,4;-0,2;0,1;347;0,989832142;2,320095422;0,979827089;1,704281389;W;W;W;W;104;;2,017033339;
780;20;wapentuig;9;0;0,5;-1,2;1;354;0,98955039;2,309800161;0,980225989;1,7083543;W;W;W;W;1860;0,59;3,269512944;-0,229147988
781;20;korset;6;1,2;-0,5;-1,2;-1,2;320;0,988734986;2,281311376;0,98125;1,718941635;W;W;W;W;1640;1,51;3,214843848;0,178976947
782;20;weliswaar;9;-0,5;-0,4;-1,3;0,9;319;0,989124489;2,294687815;0,978056426;1,68653505;W;W;W;W;54500;1,39;4,736396502;0,1430148
783;20;herleiden;9;1;-0,4;-1,4;-0,8;302;0,988860682;2,28558351;0,98013245;1,707396694;W;W;W;W;3680;0,57;3,565847819;-0,244125144
784;20;noordelijk;10;0,7;-1,2;-1,6;0;343;0,989753186;2,317185522;0,982507289;1,732210155;W;W;W;W;7300;2,22;3,86332286;0,346352974
785;20;lafaard;7;-1,1;-0,7;-1,3;1,5;332;0,98869656;2,280013621;0,981927711;1,72605594;W;W;W;W;3450;20,56;3,537819095;1,31302311
786;20;implantaat;10;-0,2;1,7;-0,3;-0,4;341;0,989505349;2,308176852;0,982404692;1,731115956;W;W;W;W;621;1,69;2,7930916;0,227886705
787;20;flauwvallen;11;0,3;1,3;-0,9;0,1;346;0,988979517;2,289661162;0,98265896;1,733831545;W;W;W;W;1470;2,38;3,167317335;0,376576957
788;20;sabotage;8;0,6;1,5;-1,1;0,9;337;0,989535971;2,309279837;0,979228487;1,698221971;W;W;W;W;4080;3,04;3,610660163;0,482873584
789;20;karakteriseren;14;1,1;1,5;-1,1;0,4;337;0,988626;2,277640589;0,979228487;1,698221971;W;W;W;W;3330;0,23;3,522444234;-0,638272164
790;20;inhuldigen;10;1,2;1,6;-0,6;0,6;346;0,989435874;2,305684792;0,98265896;1,733831545;W;W;W;W;250;;2,397940009;
791;20;eliminatie;10;0,4;-1,3;1,5;-0,8;346;0,988703741;2,280255872;0,98265896;1,733831545;W;W;W;W;1550;0,64;3,190331698;-0,193820026
792;20;uitbrengen;10;1,7;0,1;0,5;-0,1;339;0,989709603;2,315587665;0,982300885;1,730010952;W;W;W;W;6920;7,04;3,840106094;0,847572659
793;20;wegglijden;10;1,7;0;-0,7;0,1;320;0,989219928;2,298028901;0,98125;1,718941635;W;W;W;W;1620;0,27;3,209515015;-0,568636236
794;20;satelliet;9;-1,3;-0,4;0,1;1,5;330;0,989154731;2,295743736;0,981818182;1,724900228;W;W;W;W;2310;11,27;3,36361198;1,051923916
795;20;friemelen;9;-1,4;0,9;-1,5;0,5;329;0,988989588;2,290008506;0,981762918;1,724317976;W;W;W;W;1020;0,43;3,008600172;-0,366531544
796;20;stoomwolk;9;-1,7;0,9;-1,3;1,2;355;0,98863208;2,277844572;0,98028169;1,708925293;W;W;W;W;114;;2,056904851;
797;20;wijnoogst;9;-1,4;1,7;0,2;-0,9;329;0,989395965;2,304259685;0,981762918;1,724317976;W;W;W;W;558;0,11;2,746634199;-0,958607315
798;20;opborrelen;10;-1,1;-0,3;-0,6;-1,2;315;0,989727835;2,31625537;0,980952381;1,715844668;W;W;W;W;1720;0,09;3,235528447;-1,045757491
799;20;aanstormen;10;-1;0,9;-1,2;1,5;339;0,989549147;2,309755298;0,982300885;1,730010952;W;W;W;W;541;0,07;2,733197265;-1,15490196
800;20;zeedijk;7;-0,9;-1,4;-0,9;1,7;345;0,988591458;2,276483559;0,976811594;1,674369664;W;W;W;W;2760;;3,440909082;
801;21;evenveel;8;-0,8;0,3;0,4;1,2;337;0,98858472;2,276258218;0,982195846;1,728894977;W;W;W;W;11500;6,86;4,06069784;0,836324116
802;21;filiaal;7;0,1;0,4;-0,6;-0,7;314;0,988217767;2,26415692;0,974522293;1,652622857;W;W;W;W;3830;0,82;3,583198774;-0,086186148
803;21;recensie;8;0,1;-1,3;-1,1;0,1;324;0,988093407;2,260129956;0,978395062;1,689888006;W;W;W;W;10500;1,44;4,021189299;0,158362492
804;21;everzwijn;9;1,1;-0,1;1,2;0;330;0,987653657;2,246176783;0,975757576;1,66425938;W;W;W;W;2450;1,12;3,389166084;0,049218023
805;21;suggereren;10;-1,1;-0,7;-0,3;1,4;332;0,987934633;2,255041343;0,978915663;1,695080025;W;W;W;W;7410;1,76;3,869818208;0,245512668
806;21;gesmeek;7;-0,4;-0,7;-0,4;1,4;293;0,988135429;2,261486605;0,979522184;1,701187151;W;W;W;W;117;0,11;2,068185862;-0,958607315
807;21;koudbloedig;11;-0,5;0,9;-0,4;0,9;355;0,987283817;2,234771321;0,98028169;1,708925293;W;W;W;W;353;0,37;2,547774705;-0,431798276
808;21;slimmerd;8;0,5;0,5;-0,9;0,6;346;0,988039341;2,258390609;0,976878613;1,675018327;W;W;W;W;332;1,44;2,521138084;0,158362492
809;21;vlekkeloos;10;1,1;1,2;-0,3;-1,4;374;0,987587165;2,244104634;0,978609626;1,692022356;W;W;W;W;3010;0,82;3,478566496;-0,086186148
810;21;aantrekking;11;-0,1;-1,4;-0,9;-0,8;340;0,988119828;2,26098246;0,979411765;1,700070597;W;W;W;W;1750;1,17;3,243038049;0,068185862
811;21;kantlijn;8;1,4;-0,7;-0,3;0,5;311;0,987987226;2,256720439;0,980707395;1,713307689;W;W;W;W;3100;0,3;3,491361694;-0,522878745
812;21;vaartijd;8;0,9;1;-0,1;-0,2;346;0,987549758;2,242943084;0,976878613;1,675018327;W;W;W;W;180;;2,255272505;
813;21;abstractie;10;0,4;1,1;0,5;1,4;327;0,988372354;2,269214387;0,981651376;1,723144566;W;W;W;W;4010;0,11;3,603144373;-0,958607315
814;21;reiniger;8;0,4;1,4;0,1;-0,5;354;0,988543177;2,27487138;0,980225989;1,7083543;W;W;W;W;491;0,11;2,691081492;-0,958607315
815;21;poppenwagen;11;1;0;-1,1;-1,2;376;0,988512987;2,273866297;0,978723404;1,693157289;W;W;W;W;708;;2,850033258;
816;21;uitmoorden;10;0;-0,9;0,5;0,4;319;0,986960731;2,22504022;0,978056426;1,68653505;W;W;W;W;1240;0,66;3,093421685;-0,180456064
817;21;reactor;7;1;-0,5;0,7;1;324;0,98715199;2,230775254;0,978395062;1,689888006;W;W;W;W;2390;4,21;3,378397901;0,624282096
818;21;fotokopie;9;-0,8;0,4;-0,7;-0,8;331;0,987612615;2,244896616;0,975830816;1,664956423;W;W;W;W;2940;0,3;3,46834733;-0,522878745
819;21;zeevogel;8;0,5;-0,5;-1,2;0,8;311;0,98852698;2,274331891;0,977491961;1,680987857;W;W;W;W;412;0,02;2,614897216;-1,698970004
820;21;zitbank;7;1,1;0,4;-0,8;0,5;386;0,98852034;2,274110894;0,979274611;1,69868666;W;W;W;W;745;0,05;2,872156273;-1,301029996
821;21;overig;6;0,1;-0,4;1;-1,8;347;0,987810832;2,251113714;0,976945245;1,675663952;W;W;W;W;7000;0,11;3,84509804;-0,958607315
822;21;terugkrijgen;12;0,3;1,2;-1,2;1,9;349;0,988147402;2,261873887;0,979942693;1,70545884;W;W;W;W;2450;4,83;3,389166084;0,683947131
823;21;autisme;7;0,1;0,9;-1,6;-0,1;341;0,987903468;2,254049336;0,979472141;1,700680852;W;W;W;W;1970;0,41;3,294466226;-0,387216143
824;21;rabarber;8;-1;0,2;-1,6;0;310;0,98772729;2,248482811;0,980645161;1,712664968;W;W;W;W;1690;0,27;3,227886705;-0,568636236
825;21;eigenares;9;0,4;0,1;-1,8;1,9;350;0,987334274;2,236310313;0,977142857;1,677582807;W;W;W;W;3170;0,8;3,501059262;-0,096910013
826;21;driedelig;9;-0,5;1,5;0,4;-0,5;347;0,988415557;2,270638251;0,979827089;1,704281389;W;W;W;W;3340;0,23;3,523746467;-0,638272164
827;21;ongeliefd;9;0,7;-1,6;-0,6;-0,1;316;0,988088396;2,259968457;0,981012658;1,716470573;W;W;W;W;372;0,18;2,57054294;-0,744727495
828;21;getintel;8;0,8;1,7;-0,5;1;357;0,987420221;2,238944027;0,977591036;1,681957761;W;W;W;W;86;;1,934498451;
829;21;consequent;10;-0,4;1,5;-0,2;-0,4;337;0,987331621;2,236229246;0,976261128;1,669068235;W;W;W;W;8950;0,69;3,951823035;-0,161150909
830;21;getik;5;-1,1;-1,5;1,2;-0,9;326;0,987946186;2,255409633;0,981595092;1,722553362;W;W;W;W;2120;0,37;3,326335861;-0,431798276
831;21;naad;4;-1,3;1,6;-0,3;-1;354;0,98829578;2,266701949;0,980225989;1,7083543;W;W;W;W;2070;1,78;3,315970345;0,250420002
832;21;sturing;7;0,5;1,5;0,8;1,7;334;0,98691112;2,223564475;0,976047904;1,667027272;W;W;W;W;3810;0,11;3,580924976;-0,958607315
833;21;onverwachts;11;-1;-1,7;-1,5;-1;349;0,988136633;2,261525525;0,977077364;1,67694617;W;W;W;W;5260;3,52;3,720985744;0,546542663
834;21;gedisciplineerd;15;1,6;-0,2;0,2;-0,6;309;0,988242381;2,264958321;0,977346278;1,679564543;W;W;W;W;2200;0,85;3,342422681;-0,070581074
835;21;binnenstebuiten;15;-1,7;-0,4;0,4;-0,7;352;0,987668598;2,246643752;0,980113636;1,707204274;W;W;W;W;3660;1,33;3,563481085;0,123851641
836;21;wantrouwig;10;1,5;-0,1;1,2;0;337;0,98786012;2,252673235;0,976261128;1,669068235;W;W;W;W;2940;1,21;3,46834733;0,08278537
837;21;administratief;14;1,5;1,5;-0,7;0,2;333;0,987146383;2,230606076;0,978978979;1,695714612;W;W;W;W;9080;0,73;3,958085849;-0,13667714
838;21;achterhaald;11;1,9;1,6;-1,1;0,6;364;0,988548867;2,275061089;0,975274725;1,659684089;W;W;W;W;6150;1,97;3,788875116;0,294466226
839;21;besef;5;1,9;1,8;1,2;-0,4;330;0,987084067;2,228730142;0,975757576;1,66425938;W;W;W;W;26100;23,69;4,416640507;1,374565061
840;21;rijverbod;9;1,8;1,8;-1,3;-0,8;334;0,987964186;2,255984074;0,979041916;1,696346077;W;W;W;W;262;;2,418301291;
841;22;spelmaker;9;-0,2;-0,5;0,9;0,2;330;0,986250663;2,204365166;0,975757576;1,66425938;W;W;W;W;129;;2,11058971;
