nr;Band;spelling;randomisation;selection;Etymology;Word length;Verschil_Belgie_Nederland;Medium-Young;Medium-Old;Verschil_m_vr;n.obs;irt.prevalence;z.irt.prevalence;prevalence;z.prevalence;In_lijst1;In_lijst2;In-Lijst3;In_lijst4;Google_frequency;SUBTLEX_frequency;Log_Google_frequency;Log_SUBTLEX_frequency
1559;39;exotisme;0,267997984;1;;8;8.3;1.1;-1.8;1.5;328;0,830478779;0,956058971;0,801829268;0,795153202;W;W;W;W;2760;;3,440909082;
1545;39;droogten;0,308732191;1;;8;-3,8;6;-4,3;2,7;316;0,835758128;0,977172533;0,806962025;0,812033948;W;W;W;W;56;;1,748188027;
1522;39;onbegaafd;0,339271025;1;;9;4,9;4,3;-2,1;0,5;336;0,834409396;0,971737396;0,803571429;0,80085726;W;W;W;W;83;;1,919078092;
1557;39;kielen;0,386086038;1;;6;-1,1;6,3;3,6;4,2;325;0,84261078;1,005245939;0,815384615;0,840248214;W;W;W;W;1210;;3,08278537;
1549;39;duvelen;0,426453035;1;;7;-4,6;-0,3;0,1;6,7;318;0,843788842;1,010152325;0,814465409;0,837136718;W;W;W;W;132;0,07;2,120573931;-1,15490196
1551;39;telboek;0,506797534;1;;7;5,1;1,8;4,5;-4,8;311;0,827941915;0,946063557;0,800643087;0,791284254;W;W;W;W;5690;;3,755112266;
1533;39;polytheen;0,596138212;1;;9;-4,4;2,4;5;-3,3;354;0,830783376;0,957265531;0,807909605;0,815175689;W;W;W;W;9;;0,954242509;
1521;39;aanvoegen;0,625556483;1;;9;-2,4;0,7;-3,3;1;343;0,830525312;0,956243208;0,798833819;0,785405694;W;W;W;W;4;;0,602059991;
1535;39;kletserij;0,66975227;1;;9;-4,6;-3,4;-0,7;-3,8;333;0,831242561;0,95908708;0,807807808;0,814837792;W;W;W;W;3;;0,477121255;
1556;39;aanrennen;0,681720642;1;;9;-0,9;6,1;3,7;0,8;306;0,827978674;0,946207715;0,800653595;0,791318475;W;W;W;W;1120;0,25;3,049218023;-0,602059991
1529;39;scheper;0,748450359;1;;7;1,3;1,7;2,1;1,1;311;0,838229053;0,987205525;0,810289389;0,823101702;W;W;W;W;1610;;3,206825876;
1555;39;graveersel;0,7726237;1;;10;3,8;6,2;-1,5;2,3;339;0,838374457;0,987799023;0,802359882;0,796887753;W;W;W;W;5;;0,698970004;
1523;39;bekakken;0,852083354;1;;8;0,3;2,8;1,1;0,1;330;0,832524827;0,964190662;0,8;0,789191653;W;W;W;W;4;;0,602059991;
1597;40;bakwagen;0,005517332;1;;8;3,4;-6,4;3,8;5,2;319;0,810441405;0,879524068;0,78369906;0,737247608;W;W;W;W;9;;0,954242509;
1580;40;visruim;0,059163191;1;;7;4,7;6;-5;2;346;0,811682186;0,884112238;0,780346821;0,726812148;W;W;W;W;6;;0,77815125;
1586;40;strengelen;0,125956419;1;;10;-4,3;-2;-6;-6,8;354;0,807232052;0,867741437;0,782485876;0,733461771;W;W;W;W;133;;2,123851641;
1578;40;opbieding;0,16359921;1;;9;3,1;-1;4,4;0;301;0,814825683;0,89582051;0,787375415;0,748785151;W;W;W;W;2;;0,301029996;
1566;40;afzepen;0,172148937;1;;7;-2,3;2,7;-0,8;-4,7;332;0,811826678;0,884647751;0,786144578;0,74491137;W;W;W;W;0;;0;
1565;40;epsilon;0,240123344;1;;7;-2,6;-4,8;-2,8;6;352;0,825940379;0,938243591;0,801136364;0,792891725;W;W;W;W;1820;0,14;3,260071388;-0,853871964
1581;40;werkarm;0,284741349;1;;7;2,9;5,4;-5,4;1,4;359;0,819745811;0,914396811;0,791086351;0,760533198;W;W;W;W;3;;0,477121255;
1596;40;remhendel;0,322433654;1;;9;0,5;-6,1;-2,5;-2,5;337;0,816269526;0,901239586;0,789317507;0,754920415;W;W;W;W;7;;0,84509804;
1577;40;structuralist;0,340482453;1;;13;1,2;-1,6;1,6;-4,2;336;0,8259772;0,938386931;0,797619048;0,781473921;W;W;W;W;927;;2,967079734;
1582;40;zoekvak;0,405518011;1;;7;6,5;-6,3;-6,7;-0,1;362;0,825283514;0,935689708;0,79558011;0,774901628;W;W;W;W;341;;2,532754379;
1567;40;hefvlak;0,438252871;1;;7;4,9;-1,4;0,3;2,8;305;0,81067067;0,880370448;0,783606557;0,736958576;W;W;W;W;0;;0;
1571;40;brouwhuis;0,491648746;1;;9;0,6;-1,1;4;4,4;343;0,821411569;0,920757858;0,790087464;0,757360658;W;W;W;W;323;;2,509202522;
1574;40;respectief;0,572953806;1;;10;0.3;-7.4;-5.2;-5.3;337;0,808793515;0,873458955;0,78041543;0,727024932;W;W;W;W;70;0,02;1,84509804;-1,698970004
1576;40;aanzetsel;0,614663553;1;;9;2;1,3;-5,5;3,9;304;0,815477738;0,898264555;0,779605263;0,724514383;W;W;W;W;5;;0,698970004;
1568;40;persman;0,690925395;1;;7;2;3,3;-4,5;2,6;346;0,812327354;0,886505313;0,777456647;0,717878233;W;W;W;W;297;;2,472756449;
1592;40;nestbak;0,70714415;1;;7;5,6;-2,8;-6,6;-0,6;362;0,822599708;0,925317873;0,790055249;0,757258468;W;W;W;W;1;;0;
1590;40;meerderwaardig;0,742557905;1;;14;2,6;-3,5;-6,8;0,1;329;0,805627053;0,86189392;0,778115502;0,719909778;W;W;W;W;59;;1,770852012;
1598;40;versmeden;0,777878027;1;;9;-2,9;-6,3;6,8;0,9;330;0,820519189;0,917345501;0,796969697;0,779377157;W;W;W;W;7;;0,84509804;
1600;40;alreeds;0,840265475;1;;7;-6,3;1,1;-6,7;-3,4;322;0,821245544;0,920122184;0,795031056;0,773137527;W;W;W;W;1030;;3,012837225;
1572;40;doorwerkt;0,935295843;1;;9;-1,2;-0,4;-1,5;3,3;351;0,810787208;0,880800916;0,783475783;0,736550065;W;W;W;W;2270;0,09;3,356025857;-1,045757491
1607;41;paleografie;0,021248116;1;;11;5,4;6,5;0,5;4,1;337;0,784040376;0,785911652;0,756676558;0,655237987;W;W;W;W;1370;;3,136720567;
1612;41;selecteur;0,058087379;1;;9;-5,8;-5,8;-8,5;-4,7;316;0,783609397;0,784441313;0,756329114;0,654212851;W;W;W;W;237;;2,374748346;
1613;41;keiachtig;0,117454639;1;;9;-2,7;-0,4;-2,3;4,5;332;0,786266104;0,793532242;0,759036145;0,662218304;W;W;W;W;2;;0,301029996;
1605;41;omstralen;0,178089985;1;;9;-2,8;-3,5;-2,6;0;331;0,795567721;0,825893412;0,761329305;0,669033168;W;W;W;W;28;;1,447158031;
1621;41;loszinnig;0,24200433;1;;9;2,9;-8,2;-0,4;-5,2;348;0,78326066;0,78325279;0,75862069;0,660986939;W;W;W;W;64;;1,806179974;
1629;41;groenheid;0,250137102;1;;9;-5,2;-4,2;-6,4;-3;328;0,786365943;0,793875157;0,759146341;0,662545084;W;W;W;W;213;;2,328379603;
1633;41;benijder;0,26706169;1;;8;-0,4;6,4;5,6;4,8;347;0,787701657;0,798471911;0,757925072;0,658927442;W;W;W;W;9;;0,954242509;
1639;41;zatheid;0,317776256;1;;7;5,6;-1,2;2,2;-0,9;342;0,799546427;0,840002211;0,774853801;0,709881251;W;W;W;W;145;;2,161368002;
1602;41;inwaaien;0,385069998;1;;8;1,5;-0,1;-1,6;-0,2;360;0,780585912;0,774173537;0,755555556;0,651932924;W;W;W;W;66;;1,819543936;
1624;41;carbolineum;0,437605628;1;;11;-9.1;6.4;-9.5;-1.1;331;0,781945677;0,778781144;0,755287009;0,651142223;W;W;W;W;1440;;3,158362492;
1637;41;spokerig;0,472220473;1;;8;1,1;-5,5;-6,2;5,5;333;0,797876774;0,83406128;0,771771772;0,700470321;W;W;W;W;2;;0,301029996;
1635;41;narijden;0,57963626;1;;8;2,7;6,3;-6,9;1;325;0,783703548;0,784762373;0,763076923;0,674247703;W;W;W;W;4;;0,602059991;
1631;41;messnee;0,591982965;1;;7;-3,6;6,5;-0,8;-0,2;364;0,779617457;0,770901891;0,758241758;0,659864699;W;W;W;W;7;;0,84509804;
1610;41;valkerij;0,630216734;1;;8;2,4;4,9;-0,1;1,4;328;0,77907796;0,769082933;0,759146341;0,662545084;W;W;W;W;1290;;3,11058971;
1623;41;omwerking;0,657048707;1;;9;-0,7;-3,5;-7;-2,8;330;0,796988603;0,830912973;0,76969697;0,694169755;W;W;W;W;1140;;3,056904851;
1616;41;proximaal;0,718074817;1;;9;-6,5;4,9;6,5;-7,9;338;0,791858984;0,812888424;0,769230769;0,692757833;W;W;W;W;228;;2,357934847;
1611;41;grommer;0,832721474;1;;7;-4,8;1,8;-4,5;-1,7;345;0,803323461;0,853552336;0,779710145;0,724839134;W;W;W;W;59;;1,770852012;
1615;41;preektoon;0,859432175;1;;9;3,5;0,9;1;-0,7;358;0,801967077;0,848668381;0,779329609;0,723661226;W;W;W;W;359;;2,555094449;
1608;41;oplaaiing;0,885661818;1;;9;2;4,3;8;-0,9;319;0,794868266;0,823430072;0,764890282;0,67967785;W;W;W;W;10;;1;
1601;41;blauwheid;0,93251505;1;;9;-1,1;2,1;-4,4;-4,1;340;0,801640144;0,84749421;0,776470588;0,71484329;W;W;W;W;99;;1,995635195;
1679;42;routeren;0,020997766;1;;8;-4,2;-1,5;7,3;-0,2;331;0,756921373;0,696433717;0,734138973;0,590081589;W;W;W;W;35;;1,544068044;
1666;42;rationale;0,026180304;1;;9;-1;-1,3;6,6;-3,5;336;0,763484928;0,717557545;0,738095238;0,601331748;W;W;W;W;2520;;3,401400541;
1670;42;snijdsel;0,062228325;1;;8;-6,8;4,7;-2,7;1,3;302;0,768949607;0,735392012;0,738410596;0,602231775;W;W;W;W;50;;1,698970004;
1646;42;xenofilie;0,075752026;1;;9;0,9;0,1;-5,4;0,5;330;0,763396893;0,717272109;0,733333333;0,587799817;W;W;W;W;144;;2,158362492;
1661;42;planterij;0,111331968;1;;9;-3,5;-1,9;9,1;5,3;352;0,758421087;0,701232667;0,732954545;0,586728053;W;W;W;W;8;;0,903089987;
1655;42;spinnig;0,273943637;1;;7;-0,9;-5,3;-1;-1,8;372;0,765803113;0,725094963;0,741935484;0,61232526;W;W;W;W;7;;0,84509804;
1669;42;ecstasy;0,283884172;1;;7;0,8;5,7;2,3;8,3;310;0,769927143;0,738606931;0,74516129;0,621617291;W;W;W;W;1670;1,12;3,222716471;0,049218023
1671;42;repulsie;0,319439467;1;;8;9,7;10,4;-4,7;5,2;346;0,757204039;0,697336993;0,731213873;0,581811523;W;W;W;W;40;;1,602059991;
1653;42;zinsbedrog;0,363241052;1;;10;-5,1;-2,9;-2,3;0,4;317;0,766390339;0,727010829;0,744479495;0,619648909;W;W;W;W;657;;2,81756537;
1645;42;rotskunst;0,405981666;1;;9;0,4;-0,2;-5,9;4,8;331;0,766756133;0,728205608;0,746223565;0,62468895;W;W;W;W;205;;2,311753861;
1648;42;zaakkundig;0,436801693;1;;10;1,1;1;0,8;-8,8;311;0,771961334;0,745321591;0,745980707;0,623986188;W;W;W;W;64;;1,806179974;
1660;42;doorgankelijk;0,477892305;1;;13;5,8;1,7;-8;-9,7;347;0,75537702;0,691508629;0,734870317;0,592155601;W;W;W;W;75;;1,875061263;
1654;42;rioleren;0,498257723;1;;8;-3,2;-0,5;-0,2;0,7;358;0,761730329;0,71187959;0,734636872;0,591493298;W;W;W;W;2;;0,301029996;
1676;42;chromen;0,579374671;1;;7;-8.6;0.4;-0.5;-6.7;343;0,751422455;0,678972809;0,725947522;0,567021303;W;W;W;W;490;0,25;2,69019608;-0,602059991
1642;42;instulping;0,592368226;1;;10;8;7,2;-0,3;0,6;344;0,7672483;0,729814795;0,744186047;0,618802445;W;W;W;W;45;;1,653212514;
1652;42;tokken;0,653716417;1;;6;4,3;3,2;-0,9;-2;359;0,775334243;0,756529963;0,749303621;0,633628771;W;W;W;W;188;;2,274157849;
1665;42;halfdek;0,687297622;1;;7;-3,4;-1;-6,8;-1,5;346;0,769722927;0,737934674;0,742774566;0,614737147;W;W;W;W;157;0,27;2,195899652;-0,568636236
1659;42;doldriftig;0,7651621;1;;10;3,6;8,5;-4,4;-3,7;332;0,751474318;0,679136523;0,725903614;0,566898516;W;W;W;W;106;;2,025305865;
1667;42;statica;0,856266132;1;;7;-1,1;-1,9;-7;4,3;343;0,754735084;0,689466365;0,728862974;0,575193631;W;W;W;W;711;;2,851869601;
1663;42;dedicatie;0,94730537;1;;9;9,9;4,6;9,4;-3,2;333;0,762656944;0,714875283;0,741741742;0,611768867;W;W;W;W;660;;2,819543936;
1702;43;boogarm;0,010945556;1;;7;1,1;4,6;-1,2;7,3;366;0,73676496;0,633403654;0,710382514;0,524007643;W;W;W;W;1;;0;
1693;43;prothesis;0,019096521;1;;9;6,3;1;8,1;2,3;326;0,719638408;0,581767669;0,696319018;0,485962343;W;W;W;W;173;;2,238046103;
1688;43;periculeus;0,085452212;1;;10;3,8;4,6;8,3;-7,5;303;0,741560289;0,648163168;0,722772277;0,558163601;W;W;W;W;80;;1,903089987;
1682;43;keisteen;0,115236054;1;;8;-2,6;4,4;-4,7;-4;346;0,714038542;0,565221793;0,699421965;0,494294419;W;W;W;W;226;;2,354108439;
1705;43;hymnisch;0,149741275;1;;8;-3,4;6,9;0;-3,9;360;0,716728732;0,573150884;0,694444444;0,480945047;W;W;W;W;226;;2,354108439;
1687;43;reticulair;0,189396736;1;;10;1,3;3,9;-1,4;-2,2;358;0,726566408;0,602461198;0,706703911;0,513984869;W;W;W;W;76;;1,880813592;
1715;43;notulant;0,287312988;1;;8;-4,5;-9,6;-5,1;-1,9;363;0,726505933;0,602279454;0,702479339;0,502537819;W;W;W;W;87;;1,939519253;
1714;43;zuursel;0,328952338;1;;7;-1,6;7,5;-5,3;4,1;363;0,736924721;0,633893148;0,710743802;0,524994842;W;W;W;W;70;;1,84509804;
1698;43;conciliatie;0,40042148;1;;11;3.7;4.1;-9.8;-2;310;0,728271876;0,607594803;0,7;0,495850347;W;W;W;W;514;;2,710963119;
1709;43;depreciatie;0,431165503;1;;11;7,9;8;-4,6;9,5;373;0,743344126;0,653689687;0,715817694;0,538913733;W;W;W;W;727;;2,861534411;
1699;43;zandkop;0,497903021;1;;7;1,6;1,1;-4,4;4;347;0,726635594;0,602669146;0,703170029;0,504404801;W;W;W;W;3;;0,477121255;
1686;43;verderfenis;0,568875949;1;;11;-0,9;5,3;2,7;3;326;0,736070811;0,631278599;0,714723926;0,535904521;W;W;W;W;8;;0,903089987;
1685;43;traverseren;0,589128057;1;;11;10.1;-4.1;3.3;-0.1;342;0,74348512;0,654127353;0,716374269;0,540446874;W;W;W;W;10;;1;
1720;43;titelen;0,623570597;1;;7;1,1;6,5;1,2;-1,4;311;0,722433602;0,590086296;0,697749196;0,48979845;W;W;W;W;116;;2,064457989;
1681;43;plagiator;0,64342633;1;;9;0,2;4;0,8;-1,3;325;0,738994845;0,640249647;0,713846154;0,533493069;W;W;W;W;292;;2,465382851;
1706;43;wasvat;0,694395646;1;;6;4,5;-2,2;-6,6;5,8;317;0,740805236;0,645829892;0,719242902;0,548369105;W;W;W;W;47;;1,672097858;
1695;43;vistrip;0,767487155;1;;7;-3;1,8;-5,7;0,4;364;0,744329919;0,656752359;0,71978022;0,549856821;W;W;W;W;4;;0,602059991;
1700;43;woeling;0,857487613;1;;7;2,5;5,1;0,1;3,5;360;0,741983767;0,64947335;0,716666667;0,541252823;W;W;W;W;344;;2,536558443;
1713;43;idiomatisch;0,88692747;1;;11;2,2;8,3;-9,3;3,9;303;0,721577471;0,587534097;0,693069307;0,477272182;W;W;W;W;473;;2,674861141;
1696;43;kwallig;0,913957604;1;;7;0,8;-8,3;-8,6;-3,1;364;0,728643763;0,608716342;0,703296703;0,504747401;W;W;W;W;10;;1;
1723;44;witoog;0,041655978;1;;6;-4,3;3,5;-2,9;-4;343;0,691027262;0,49876425;0,664723032;0,402893954;W;W;W;W;179;;2,252853031;
1722;44;snottig;0,078233287;1;;7;5,6;3;-3,8;1;321;0,68910708;0,493320932;0,669781931;0,415994087;W;W;W;W;2;;0,301029996;
1728;44;humiliatie;0,140216261;1;;10;-1.4;-9.5;-1.2;7.7;321;0,682203621;0,473869798;0,660436137;0,3918469;W;W;W;W;2;;0,301029996;
1748;44;subsidiariteit;0,1971322;1;;14;-4,6;-5,9;2,8;7,5;331;0,69149887;0,500103416;0,673716012;0,426230936;W;W;W;W;1790;;3,252853031;
1725;44;uitvangen;0,201391839;1;;9;-1,1;0,2;-2,4;0,8;333;0,692898758;0,504083808;0,672672673;0,423511758;W;W;W;W;4;;0,602059991;
1743;44;stribbeling;0,280943439;1;;11;4;-3,9;6,6;1,5;344;0,686393724;0,485653931;0,668604651;0,412939196;W;W;W;W;5;;0,698970004;
1758;44;ijsbeen;0,331069139;1;;7;-8;3,3;4,8;5,3;349;0,703532128;0,534586612;0,679083095;0,440269235;W;W;W;W;4;;0,602059991;
1740;44;zijschip;0,348199693;1;;8;5,9;-0,7;-1,1;-2,1;317;0,682790017;0,475514969;0,662460568;0,397057687;W;W;W;W;51;;1,707570176;
1760;44;uitham;0,390758328;1;;6;0;2,4;-9;-4,9;356;0,698980085;0,521469382;0,68258427;0,449473823;W;W;W;W;231;;2,36361198;
1729;44;bezemklas;0,44291565;1;;9;-3,7;3,2;-5,7;-0,1;357;0,707125458;0,545006447;0,68907563;0,466641623;W;W;W;W;87;;1,939519253;
1735;44;inbuiging;0,492448789;1;;9;2,2;-6,4;3,4;3,7;345;0,677979607;0,462056524;0,657971014;0,385516111;W;W;W;W;5;;0,698970004;
1741;44;spikkelen;0,529018767;1;;9;2,5;2,5;2,6;-6,7;335;0,692372144;0,50258552;0,668656716;0,413074217;W;W;W;W;6;;0,77815125;
1726;44;aangieten;0,588208126;1;;9;0,8;1,8;4,2;4,5;320;0,682372967;0,474344776;0,65625;0,381105455;W;W;W;W;7;;0,84509804;
1755;44;gloeiing;0,649685172;1;;8;10.1;-4;-9.2;2.3;337;0,693606807;0,506100093;0,670623145;0,418179307;W;W;W;W;119;;2,075546961;
1749;44;uitkeping;0,685230934;1;;9;9,3;0,2;2,3;-3,9;337;0,699724017;0,523606923;0,679525223;0,441429517;W;W;W;W;1;;0;
1746;44;onberijmd;0,706252804;1;;9;-6,9;4,4;-1,3;0,9;324;0,701959238;0,530043857;0,682098765;0,448195174;W;W;W;W;7;;0,84509804;
1756;44;gezwem;0,754591471;1;;6;0;7,3;3,8;-7,9;315;0,676725819;0,458562514;0,657142857;0,383392759;W;W;W;W;0;;0;
1736;44;endemie;0,787063718;1;;7;2.8;2.9;-10.5;6.1;347;0,689838602;0,495392912;0,665706052;0,40543403;W;W;W;W;138;;2,139879086;
1750;44;afraken;0,906446998;1;;7;2;2,2;-7,7;-2,4;330;0,685389711;0,482824185;0,660606061;0,392283864;W;W;W;W;229;0,09;2,359835482;-1,045757491
1730;44;codeur;0,972276404;1;;6;2,4;-6,5;-3,4;-0,8;357;0,707666718;0,546581088;0,680672269;0,444442504;W;W;W;W;104;0,07;2,017033339;-1,15490196
1789;45;oculeren;0,035094859;1;;8;-7,3;0,3;-0,9;-0,4;327;0,665451638;0,427388032;0,648318043;0,36087122;W;W;W;W;81;;1,908485019;
1766;45;etheen;0,1085146;1;;6;3,4;2;3,2;6;310;0,657032886;0,404378744;0,635483871;0,328437828;W;W;W;W;219;;2,340444115;
1796;45;vetblad;0,127902884;1;;7;-1,7;-7,7;-4,9;-7,2;345;0,635713738;0,347025018;0,620289855;0,290479704;W;W;W;W;81;;1,908485019;
1765;45;pokkig;0,259370901;1;;6;4,8;2,7;-3,4;1,9;341;0,655981703;0,401520981;0,636363636;0,330649713;W;W;W;W;4;;0,602059991;
1768;45;atomist;0,303087513;1;;7;7.6;-4.8;9.4;0.4;324;0,655940955;0,401410269;0,638888889;0,337007679;W;W;W;W;213;;2,328379603;
1770;45;cholerisch;0,315532271;1;;10;2,6;2,9;-8,6;-5,7;337;0,671176485;0,44316412;0,652818991;0,372334363;W;W;W;W;512;;2,709269961;
1772;45;histologie;0,34159513;1;;10;0.7;-10.3;-8.2;0.4;337;0,659675658;0,411578102;0,640949555;0,342206033;W;W;W;W;980;;2,991226076;
1793;45;blokmaker;0,374627022;1;;9;-0,1;-6,8;1,1;4,3;358;0,642481871;0,365100674;0,620111732;0,29003729;W;W;W;W;56;;1,748188027;
1790;45;nazin;0,39984663;1;;5;6,9;-0,2;1,9;4,6;332;0,634565717;0,343970375;0,614457831;0,276023365;W;W;W;W;172;;2,235528447;
1761;45;morrig;0,444965102;1;;6;2,9;-1,9;8,9;4,5;348;0,665681279;0,428018787;0,646551724;0,356385717;W;W;W;W;4;;0,602059991;
1775;45;knevelwet;0,476282605;1;;9;-4,1;0,4;-5,8;4,3;330;0,675184214;0,454274077;0,651515152;0,369008737;W;W;W;W;3;;0,477121255;
1787;45;geschuind;0,538459982;1;;9;0,2;6;-7,1;6,9;315;0,658197648;0,407549149;0,638095238;0,335008005;W;W;W;W;8;;0,903089987;
1788;45;hoornuil;0,638970482;1;;8;6,5;4,2;-5,4;0,6;351;0,637580219;0,351998267;0,621082621;0,292449429;W;W;W;W;5;;0,698970004;
1779;45;armengoed;0,736058105;1;;9;-5,9;4,9;-1,8;1,4;325;0,675498912;0,455148823;0,658461538;0,386774608;W;W;W;W;2;;0,301029996;
1785;45;gruizelen;0,794942984;1;;9;4,2;-5,9;-6,5;-2;340;0,653635312;0,395153814;0,638235294;0,335360791;W;W;W;W;6;;0,77815125;
1792;45;smelterig;0,832226755;1;;9;6,5;-8,7;-1,5;2,9;352;0,639716149;0,357700176;0,627840909;0,309288244;W;W;W;W;2;;0,301029996;
1780;45;defectief;0,892356382;1;;9;-3,6;-8,5;2,9;7,1;343;0,669953291;0,439784193;0,647230321;0,358108136;W;W;W;W;57;;1,755874856;
1799;45;plankerig;0,915707357;1;;9;-8,3;-0,7;5;0;326;0,661044891;0,415316508;0,647239264;0,358130842;W;W;W;W;3;;0,477121255;
1798;45;omdijken;0,959078244;1;;8;5,8;7,1;-6,8;6,8;315;0,674910951;0,453514786;0,653968254;0,375269136;W;W;W;W;8;;0,903089987;
1786;45;pijniger;0,979007293;1;;8;-2,2;-5,6;-8,1;2,4;331;0,635316332;0,345967238;0,619335347;0,288109606;W;W;W;W;6;;0,77815125;
1819;46;ebstand;0,021582718;1;;7;4,8;-0,2;-5,8;-4,2;367;0,589858068;0,227179889;0,577656676;0,185990366;W;W;W;W;4;;0,602059991;
1821;46;uitloving;0,031535831;1;;9;-1;4,2;1,2;-6,8;327;0,604765994;0,265702924;0,596330275;0,231440664;W;W;W;W;75;;1,875061263;
1840;46;volgbod;0,056282445;1;;7;1,8;7;-6,4;2,5;329;0,615982451;0,294946043;0,601823708;0,244898589;W;W;W;W;4;;0,602059991;
1810;46;teelvocht;0,191991265;1;;9;0,2;3,8;3,8;-3,6;333;0,594844281;0,240024276;0,582582583;0,197938613;W;W;W;W;6;;0,77815125;
1801;46;essayeur;0,22547435;1;;8;-3.9;1.4;-1.7;-6.9;340;0,590157656;0,227950544;0,579411765;0,190244366;W;W;W;W;204;;2,309630167;
1820;46;beboomd;0,249821944;1;;7;6;5,4;0,9;0,9;355;0,619246451;0,303502296;0,605633803;0,254258609;W;W;W;W;7;;0,84509804;
1817;46;zegging;0,292430394;1;;7;1,1;-3,3;6;-2,5;342;0,600479526;0,254588493;0,584795322;0,203314927;W;W;W;W;1610;;3,206825876;
1813;46;wierig;0,345637928;1;;6;-5,2;0,7;4,8;-0,2;306;0,613764248;0,289143581;0,598039216;0,235622658;W;W;W;W;7;;0,84509804;
1806;46;residueel;0,391544472;1;;9;5.4;-1.1;6.1;9.8;319;0,612362009;0,285480579;0,598746082;0,237353649;W;W;W;W;73;;1,86332286;
1824;46;aspot;0,418357778;1;;5;2,4;6;-0,5;6,6;334;0,620572009;0,306983434;0,607784431;0,259551722;W;W;W;W;9;;0,954242509;
1828;46;zakpijp;0,502611958;1;;7;3,5;0,5;-6,7;3,3;289;0,602039782;0,258630386;0,581314879;0,194861046;W;W;W;W;75;;1,875061263;
1804;46;nagewas;0,529835046;1;;7;3;1,3;2,4;-2,5;337;0,620027247;0,30555235;0,608308605;0,260842913;W;W;W;W;9;;0,954242509;
1825;46;pervasief;0,564045541;1;;9;5.2;10;9.2;-3.1;326;0,627641195;0,325612426;0,610429448;0,266071623;W;W;W;W;111;;2,045322979;
1802;46;rijzing;0,596899271;1;;7;1.9;-8.1;-1.8;-6.2;318;0,602923723;0,260922135;0,591194969;0,218897929;W;W;W;W;231;;2,36361198;
1822;46;auctionaris;0,600568905;1;;11;-4;9.2;4.6;9.4;330;0,589282566;0,225699859;0,581818182;0,196082677;W;W;W;W;2;;0,301029996;
1832;46;graduale;0,642752644;1;;8;1,3;5,9;7,7;-4,2;324;0,597010081;0,245615567;0,586419753;0,20726556;W;W;W;W;618;;2,790988475;
1839;46;ontlezing;0,67361169;1;;9;-5,4;-7,9;3,4;-6,3;321;0,61031236;0,280133243;0,591900312;0,220618612;W;W;W;W;1630;;3,212187604;
1830;46;resumptie;0,766269863;1;;9;-3;-5,1;7,4;-3,7;337;0,595183285;0,240898958;0,581602374;0,195558827;W;W;W;W;424;;2,627365857;
1827;46;dampaal;0,855539476;1;;7;-1,4;3,4;7;3,3;331;0,607854261;0,273730837;0,595166163;0,228594255;W;W;W;W;2;;0,301029996;
1811;46;uurcirkel;0,93407989;1;;9;-1,8;-0,8;-2,4;0,1;340;0,593432794;0,236384386;0,576470588;0,183117427;W;W;W;W;6;;0,77815125;
1880;47;loopkat;0,01977754;1;;7;-3,3;8,8;-7;5,6;332;0,56719157;0,169228567;0,557228916;0,13670363;W;W;W;W;7;;0,84509804;
1852;47;pepsine;0,084940534;1;;7;-2.4;9.3;-5.6;3.6;333;0,537067477;0,09304848;0,531531532;0,075156631;W;W;W;W;132;;2,120573931;
1854;47;perifrase;0,23029918;1;;9;2,7;-6,3;-6,2;-5;324;0,547470998;0,11927435;0,543209877;0,103077787;W;W;W;W;209;;2,320146286;
1866;47;automatie;0,252159317;1;;9;10.4;-9.3;9.8;-1;317;0,540512031;0,101723764;0,533123028;0,078957728;W;W;W;W;353;;2,547774705;
1847;47;septiem;0,258427365;1;;7;4.5;6.9;-5.2;5.7;349;0,539051778;0,098045148;0,535816619;0,085393672;W;W;W;W;210;;2,322219295;
1844;47;wiegeling;0,324097418;1;;9;3,9;-1,6;4,9;2,6;329;0,569413583;0,17488139;0,559270517;0,141612594;W;W;W;W;90;;1,954242509;
1876;47;ribbeling;0,374961965;1;;9;7,6;-7,4;2,9;5,6;330;0,580681528;0,203637299;0,563636364;0,152121751;W;W;W;W;9;;0,954242509;
1874;47;monisme;0,419233582;1;;7;-8,1;8,6;-7,7;6,3;364;0,545645202;0,114666338;0,541208791;0,09828839;W;W;W;W;1450;;3,161368002;
1853;47;grootbek;0,453198234;1;;8;4,3;-6,2;-2,2;-3,7;314;0,57998381;0,201852061;0,570063694;0,167624138;W;W;W;W;31;0,09;1,491361694;-1,045757491
1873;47;manisme;0,49417301;1;;7;8;-6,6;-2;-6,2;373;0,550058931;0,125810239;0,54155496;0,099116746;W;W;W;W;143;;2,155336037;
1856;47;jaagpaard;0,549477846;1;;9;-6,3;0,2;-5,8;-5,4;321;0,565351665;0,164551928;0,554517134;0,130188307;W;W;W;W;10;;1;
1878;47;eoliet;0,621278221;1;;6;3,4;9,3;-7,4;1;349;0,551374207;0,129134042;0,547277937;0,112821693;W;W;W;W;1;;0;
1848;47;afwassing;0,666914372;1;;9;-4,8;3,8;-5,2;-2,2;309;0,537551527;0,094267147;0,527508091;0,065551846;W;W;W;W;94;;1,973127854;
1864;47;binomiaal;0,77177913;1;;9;6.8;-9.7;7.8;2.2;351;0,569645608;0,175471982;0,561253561;0,14638403;W;W;W;W;95;;1,977723605;
